time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,src,dst,delay_ms,bandwidth,loss,jitter_ms,queue_delay_ms,bandwidth_util
787,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.39581,52.10586,0.003785,0.33964,0.71563,0.36269
787,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.33889,51.61606,0.002696,0.20687,0.82644,0.38064
787,link_congestion,265,0.53894,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,17.6252,44.08324,0.016221,1.17885,3.82,0.65677
787,mixed,269,0.48813,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,16.08773,42.71358,0.014719,1.34751,3.75332,0.70698
787,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.08178,70.15351,0.002509,2.25523,2.99602,0.37463
787,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.56338,69.70224,0.0,1.86582,3.05155,0.38684
787,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.14819,70.25756,0.00133,2.38526,2.97869,0.37182
788,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.60367,51.9673,0.001049,0.25487,0.7417,0.36777
788,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,11.65488,47.30483,0.007799,0.61439,2.07182,0.53868
788,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,17.43755,42.0322,0.017159,0.85366,4.21197,0.73196
788,node_overload,235,0.42527,edge_3,access_1-edge_3,1,0,access_1,edge_3,10.70185,49.53879,0.008802,0.56572,1.6132,0.45679
788,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,13.28732,48.44165,0.00597,0.53778,2.17928,0.49701
788,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.69196,51.54379,0.0,0.88525,0.78012,0.38329
788,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.95147,51.55662,0.002734,0.36875,0.80002,0.38282
788,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,13.28891,47.03388,0.013205,0.85256,2.40585,0.54861
788,mixed,269,0.48813,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,17.60791,40.99492,0.01816,1.54301,4.47406,0.76998
788,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.44574,71.24051,0.00236,1.82093,2.71471,0.34522
788,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.47709,70.31837,0.003917,2.1033,2.91334,0.37017
788,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.09947,70.84772,0.003957,2.01738,2.7724,0.35585
789,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.44106,51.36387,0.000582,0.83192,0.85488,0.38989
789,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,14.24849,46.41335,0.010833,1.0484,2.68653,0.57136
789,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,17.93811,42.01794,0.01724,1.42664,4.33597,0.73248
789,node_overload,235,0.42527,edge_3,access_1-edge_3,1,0,access_1,edge_3,12.55015,50.4652,0.005285,0.74109,1.75117,0.42283
789,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,10.35206,49.10791,0.009746,0.78991,1.61443,0.47258
789,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.80055,52.5384,0.002806,0.55108,0.71382,0.34683
789,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.26754,51.94914,0.0,0.63489,0.79441,0.36843
789,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,14.79516,43.40462,0.016043,1.21288,3.32808,0.68165
789,mixed,269,0.48813,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,18.4354,40.92665,0.015511,1.43705,4.69954,0.77248
789,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.74853,70.71975,0.004101,2.39797,2.92381,0.35931
789,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.35656,69.78109,0.0,2.36023,3.0988,0.38471
789,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.49685,70.0044,0.000312,2.03205,2.98177,0.37867
790,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.34297,51.38361,0.000375,0.40635,0.84527,0.38916
790,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,15.90597,45.44023,0.015254,1.14375,3.18628,0.60703
790,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,17.35535,42.79331,0.018958,1.39973,4.03232,0.70406
790,node_overload,235,0.42527,edge_3,access_1-edge_3,1,0,access_1,edge_3,12.27643,50.77335,0.006874,0.77519,1.66722,0.41153
790,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,13.36993,48.83487,0.00718,1.05026,2.12924,0.48259
790,normal,-1,0.0,,,-1,-1,edge_1,edge_2,8.27926,52.50706,0.001817,0.57646,0.60502,0.34798
790,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.47072,51.00529,0.002199,0.39358,0.80157,0.40303
790,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,17.80835,44.62685,0.013341,1.46338,3.74259,0.63685
790,mixed,269,0.48813,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,14.66961,42.82785,0.016529,0.66176,3.40219,0.70279
790,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.75976,70.06552,0.002205,2.30514,2.98956,0.37702
790,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.51929,70.42004,0.002059,2.35513,2.89495,0.36742
790,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.83352,70.51979,0.003326,2.06619,2.89775,0.36472
791,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.45617,52.33126,0.003644,0.45633,0.77825,0.35443
791,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,18.17899,44.90651,0.017006,1.24564,3.75898,0.62659
791,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,17.55291,42.37654,0.015766,1.12333,4.16672,0.71934
791,node_overload,235,0.42527,edge_3,access_1-edge_3,1,0,access_1,edge_3,11.39956,50.00738,0.007467,0.58287,1.65376,0.43961
791,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,12.34128,49.41732,0.00523,0.85797,1.87846,0.46124
791,normal,-1,0.0,,,-1,-1,edge_1,edge_2,10.1495,51.87342,0.001443,0.25521,0.79119,0.37121
791,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.02367,51.29428,0.002114,0.37583,0.74366,0.39244
791,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,14.951,42.65421,0.015216,0.89406,3.49886,0.70916
791,mixed,269,0.48813,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,15.45337,44.51418,0.013346,1.09939,3.26873,0.64098
791,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.17412,69.48703,0.00494,2.30453,3.2303,0.39267
791,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.22515,69.63019,0.001682,2.6081,3.03931,0.38879
791,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,36.29756,70.65711,0.00124,2.28474,2.75179,0.36101
792,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.40551,51.98375,0.002722,0.65712,0.72521,0.36716
792,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,17.83208,45.4082,0.021805,1.23869,3.57903,0.6082
792,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,17.19965,40.41913,0.020501,1.44277,4.49012,0.79109
792,node_overload,235,0.42527,edge_3,access_1-edge_3,1,0,access_1,edge_3,13.92135,48.68234,0.009113,1.08136,2.24274,0.48818
792,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,12.43471,48.72944,0.005941,0.4646,1.99616,0.48646
792,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.50588,51.33207,0.0012,0.19647,0.78063,0.39105
792,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.30318,51.80728,0.003746,0.59191,0.72995,0.37363
792,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,17.10041,40.46115,0.018182,1.40168,4.45552,0.78955
792,mixed,289,0.46297,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,14.52859,43.32825,0.011177,0.92012,3.28154,0.68445
792,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.66908,68.69869,0.003674,2.18426,3.36186,0.414
792,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,36.94012,69.5363,0.0,1.83205,3.03574,0.39133
792,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,41.45694,69.28286,0.004186,2.56466,3.46663,0.39819
793,normal,-1,0.0,,,-1,-1,access_0,edge_0,11.46611,52.72571,0.00206,1.01565,0.8186,0.33997
793,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,17.11905,45.05188,0.017709,1.18724,3.50971,0.62127
793,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,18.47724,40.62646,0.020357,1.41576,4.77731,0.78349
793,node_overload,235,0.42527,edge_3,access_1-edge_3,1,0,access_1,edge_3,12.56348,50.79434,0.007563,0.60005,1.70301,0.41076
793,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,11.69019,50.09452,0.007103,0.89959,1.6836,0.43642
793,normal,-1,0.0,,,-1,-1,edge_1,edge_2,9.01025,51.80822,0.00303,0.70827,0.70691,0.3736
793,normal,-1,0.0,,,-1,-1,edge_2,edge_3,8.20005,51.31009,0.00521,0.34179,0.67479,0.39186
793,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,16.67808,39.87283,0.022868,1.52647,4.46418,0.81111
793,mixed,289,0.46297,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,15.76528,39.96663,0.019479,1.12084,4.20196,0.80767
793,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.30511,70.66518,0.002713,1.97178,2.82646,0.36079
793,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,39.96382,69.6813,0.000941,2.53764,3.25131,0.38741
793,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.82798,70.26799,0.000582,2.05508,2.95144,0.37154
794,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.48904,51.05936,0.001996,0.3229,0.79917,0.40105
794,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,16.37004,46.67889,0.013391,1.24895,3.03396,0.56162
794,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,18.26055,39.07919,0.020896,1.29278,5.06306,0.84021
794,node_overload,235,0.42527,edge_3,access_1-edge_3,1,0,access_1,edge_3,11.81866,50.17448,0.004218,0.82443,1.69067,0.43349
794,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,12.98504,49.8932,0.007468,1.00799,1.9017,0.4438
794,normal,-1,0.0,,,-1,-1,edge_1,edge_2,10.41667,51.89394,0.000861,0.46908,0.81037,0.37046
794,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.39178,51.53424,0.002106,1.01129,0.75665,0.38364
794,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,19.26004,38.04145,0.021814,1.80075,5.58197,0.87825
794,mixed,289,0.46297,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,16.32892,42.96797,0.014104,1.04452,3.75934,0.69766
794,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.60884,69.61356,0.001819,2.11283,3.15593,0.38924
794,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.13807,70.01581,0.0,2.28016,3.03028,0.37836
794,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,35.57503,71.10055,0.003905,2.18151,2.60738,0.34901
795,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.18845,51.86216,0.002684,0.37127,0.71707,0.37162
795,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,18.47787,45.51067,0.017693,1.29095,3.68574,0.60445
795,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,16.62066,42.92837,0.015913,1.38792,3.83447,0.69911
795,node_overload,235,0.42527,edge_3,access_1-edge_3,1,0,access_1,edge_3,10.9679,50.24801,0.002687,0.47927,1.55921,0.43079
795,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,11.68539,49.5271,0.003267,0.45394,1.76311,0.45722
795,burst,221,0.333,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,11.0999,49.3298,0.002589,0.35103,1.70127,0.46445
795,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.35766,51.13758,0.003161,0.47064,0.78247,0.39818
795,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,19.63701,38.55995,0.02294,1.92014,5.56806,0.85924
795,mixed,289,0.46297,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,17.57685,42.44987,0.0169,1.43197,4.15681,0.71665
795,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.116,69.43553,0.000457,2.37134,3.23695,0.39406
795,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.50234,70.5684,0.004846,2.11248,2.93834,0.36341
795,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,36.47096,70.76202,0.001009,1.93092,2.74319,0.35817
796,normal,-1,0.0,,,-1,-1,access_0,edge_0,8.71794,51.49176,0.003674,0.49888,0.70521,0.3852
796,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,16.21105,47.48489,0.017076,1.14891,2.84644,0.53208
796,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,16.02032,42.84188,0.014938,1.11356,3.71273,0.70228
796,normal,-1,0.0,,,-1,-1,access_1,edge_3,12.00229,52.28505,0.000713,1.09251,0.89759,0.35612
796,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,12.49364,48.74374,0.004796,1.15365,2.00346,0.48593
796,burst,221,0.333,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,11.25891,51.05341,0.004765,0.62215,1.49089,0.40127
796,normal,-1,0.0,,,-1,-1,edge_2,edge_3,11.60123,50.95116,0.005066,0.68116,0.98672,0.40502
796,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,18.56634,39.04838,0.024501,1.42119,5.15477,0.84133
796,mixed,289,0.46297,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,17.17549,42.53014,0.012087,1.37101,4.04521,0.7137
796,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.0878,70.4121,0.002353,2.15767,2.86333,0.36764
796,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.87365,69.30389,0.004135,2.45371,3.24597,0.39762
796,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.77282,69.43808,0.002505,1.97227,3.20799,0.39399
797,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.4238,50.69023,0.002881,0.2631,0.82045,0.41458
797,link_congestion,248,0.49752,edge_1,access_0-edge_1,1,0,access_0,edge_1,15.17852,47.08231,0.01282,1.11631,2.73905,0.54684
797,mixed,298,0.51764,edge_2,access_1-edge_2,1,0,access_1,edge_2,16.83974,43.80337,0.01088,1.29003,3.70677,0.66703
797,normal,-1,0.0,,,-1,-1,access_1,edge_3,9.69893,50.54003,0.001726,0.59904,0.85562,0.42009
797,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,11.56375,50.49644,0.005306,0.55145,1.60916,0.42168
797,burst,221,0.333,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,12.73102,48.61199,0.005963,1.05467,2.06181,0.49076
797,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.00931,51.78982,0.000713,0.46693,0.70811,0.37427
797,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,19.46085,38.73719,0.022904,1.77477,5.47638,0.85274
797,mixed,289,0.46297,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,19.56476,40.56494,0.016539,1.46808,5.07305,0.78574
797,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.9362,69.04632,0.002488,2.48749,3.22322,0.40459
797,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.01506,69.81025,0.00479,1.96828,3.06491,0.38392
797,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,40.23504,68.70953,0.000856,2.61885,3.49553,0.4137
798,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.24737,50.99403,0.000931,0.50872,0.86819,0.40344
798,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.17681,50.86947,0.0,0.99124,0.87197,0.40801
798,link_congestion,260,0.45403,edge_2,access_1-edge_2,1,0,access_1,edge_2,18.1823,45.3079,0.017173,1.20386,3.67138,0.61188
798,normal,-1,0.0,,,-1,-1,access_1,edge_3,10.8306,51.43619,0.000279,0.45598,0.88074,0.38724
798,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,10.9268,49.65817,0.005454,0.99049,1.63133,0.45241
798,burst,221,0.333,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,11.12256,49.13898,0.001022,0.81057,1.73041,0.47145
798,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.74455,52.36255,0.001526,0.7676,0.79712,0.35328
798,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,16.65,40.93896,0.021567,1.22377,4.24193,0.77203
798,mixed,289,0.46297,edge_4,edge_4-edge_0,4,3,edge_4,edge_0,16.33906,43.0038,0.014788,1.41538,3.7546,0.69634
798,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.28751,68.70073,0.0,2.35195,3.41517,0.41394
798,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,39.5973,69.79426,0.001284,2.20892,3.19607,0.38435
798,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,39.58335,69.82972,0.001119,2.6686,3.18697,0.3834
799,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.5761,51.25948,0.00171,0.40681,0.87443,0.39371
799,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.72638,51.46166,0.001669,0.39885,0.87016,0.3863
799,mixed,372,0.54366,edge_2,access_1-edge_2,1,0,access_1,edge_2,15.88126,45.71985,0.010362,1.02319,3.12761,0.59678
799,burst,306,0.42699,edge_3,access_1-edge_3,1,0,access_1,edge_3,11.06157,49.01658,0.006407,0.47618,1.7373,0.47593
799,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,11.74212,49.74648,0.003932,0.49667,1.74051,0.44918
799,burst,221,0.333,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,11.13054,49.21048,0.005435,0.68257,1.72203,0.46882
799,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.47378,50.3469,0.001059,0.33869,0.84984,0.42717
799,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,18.42303,40.31543,0.021094,1.37934,4.83261,0.79489
799,normal,-1,0.0,,,-1,-1,edge_4,edge_0,8.73647,51.2447,0.001783,0.58132,0.72333,0.39426
799,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.77089,69.50789,0.001359,2.08162,3.11011,0.3921
799,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,39.72779,69.05991,0.000954,2.22611,3.37237,0.40422
799,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.8727,68.58733,0.000969,2.50033,3.40416,0.41701
800,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.35371,50.65186,0.002118,0.42529,0.81712,0.41599
800,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.25037,51.90953,0.0,0.4758,0.71853,0.36989
800,mixed,372,0.54366,edge_2,access_1-edge_2,1,0,access_1,edge_2,17.03736,42.90019,0.014622,1.09019,3.93642,0.70014
800,burst,306,0.42699,edge_3,access_1-edge_3,1,0,access_1,edge_3,12.05236,48.30133,0.005174,0.86313,1.99719,0.50215
800,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,11.73867,49.95981,0.003325,0.69751,1.70971,0.44136
800,burst,221,0.333,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,11.59144,46.82195,0.004046,1.0568,2.12825,0.55638
800,normal,-1,0.0,,,-1,-1,edge_2,edge_3,11.82005,51.23273,0.0,0.90201,0.97972,0.39469
800,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,19.67858,39.82487,0.022553,1.66657,5.27873,0.81287
800,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.32863,51.97694,0.001847,0.68642,0.71977,0.36741
800,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.41497,69.79894,0.002016,2.16218,3.01893,0.38423
800,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.86042,70.17211,0.002284,1.85054,3.05317,0.37413
800,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,39.22307,69.77633,0.002229,2.47372,3.16986,0.38484
801,normal,-1,0.0,,,-1,-1,access_0,edge_0,7.32608,52.20656,0.000404,0.61838,0.55231,0.359
801,normal,-1,0.0,,,-1,-1,access_0,edge_1,11.66901,51.33684,0.000425,0.79646,0.95784,0.39088
801,mixed,372,0.54366,edge_2,access_1-edge_2,1,0,access_1,edge_2,16.59127,41.85653,0.016881,1.21727,4.04281,0.7384
801,burst,306,0.42699,edge_3,access_1-edge_3,1,0,access_1,edge_3,12.32643,45.59299,0.006134,0.83393,2.44645,0.60143
801,node_overload,237,0.5281,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,10.84349,50.10811,0.003726,0.29956,1.55987,0.43592
801,burst,221,0.333,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,13.74148,45.36556,0.003553,1.13566,2.7651,0.60977
801,normal,-1,0.0,,,-1,-1,edge_2,edge_3,8.51429,51.9856,0.003214,0.68916,0.65637,0.3671
801,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,18.71203,40.70286,0.021254,1.37156,4.82072,0.78069
801,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.5374,51.67754,0.002564,0.44172,0.75786,0.37839
801,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.60711,70.47767,0.000369,1.89544,2.88941,0.36586
801,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,40.5203,69.00559,0.002155,2.19729,3.45215,0.40569
801,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,39.63737,69.4817,0.002181,2.28194,3.2697,0.39281
802,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.99098,51.38257,0.001558,0.57698,0.89832,0.3892
802,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.72779,53.03818,0.0,0.54835,0.74008,0.32851
802,mixed,372,0.54366,edge_2,access_1-edge_2,1,0,access_1,edge_2,18.8851,40.43001,0.017036,1.60885,4.92764,0.79069
802,burst,306,0.42699,edge_3,access_1-edge_3,1,0,access_1,edge_3,14.18945,42.55796,0.010167,1.10152,3.33716,0.71268
802,mixed,296,0.42757,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,16.13223,42.52731,0.013994,1.42208,3.80006,0.71381
802,burst,221,0.333,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,11.35925,45.65274,0.00459,1.00019,2.24628,0.59924
802,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.91103,51.28484,0.00172,0.406,0.81751,0.39278
802,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,19.43376,40.55055,0.023363,1.5064,5.04246,0.78627
802,normal,-1,0.0,,,-1,-1,edge_4,edge_0,11.11443,51.54894,0.00214,0.41154,0.89417,0.3831
802,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.73053,69.07026,0.001355,2.33077,3.37027,0.40394
802,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.20456,70.41965,0.003924,1.90801,2.87074,0.36743
802,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.45222,70.54767,0.00135,2.07533,2.93904,0.36397
803,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.1927,52.01574,0.003444,0.536,0.70654,0.36599
803,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.44382,50.84174,0.003418,0.34151,0.81118,0.40903
803,mixed,372,0.54366,edge_2,access_1-edge_2,1,0,access_1,edge_2,17.72236,41.45343,0.021908,1.11676,4.40484,0.75317
803,burst,306,0.42699,edge_3,access_1-edge_3,1,0,access_1,edge_3,14.02796,42.92596,0.007733,1.00977,3.23673,0.69919
803,mixed,296,0.42757,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,16.78379,43.21399,0.014906,1.49417,3.81412,0.68864
803,mixed,377,0.39389,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,12.5149,47.62908,0.009313,0.70324,2.17561,0.52679
803,normal,-1,0.0,,,-1,-1,edge_2,edge_3,10.31351,51.21634,0.002986,0.38289,0.85615,0.3953
803,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,17.67365,39.61552,0.021637,1.63697,4.78567,0.82055
803,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.39957,51.72665,0.003673,0.48701,0.74335,0.37659
803,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.01943,69.49756,0.00349,2.15476,3.13281,0.39238
803,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.33448,70.52846,0.001997,2.42405,2.93423,0.36449
803,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.28168,70.19405,0.000911,2.15696,3.00293,0.37354
804,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.18374,51.67786,0.001825,0.7164,0.72973,0.37838
804,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.3588,51.61801,0.000618,0.65539,0.74796,0.38057
804,mixed,372,0.54366,edge_2,access_1-edge_2,1,0,access_1,edge_2,17.49723,41.13201,0.019086,1.54306,4.41692,0.76496
804,burst,306,0.42699,edge_3,access_1-edge_3,1,0,access_1,edge_3,14.45892,45.65228,0.006565,0.9937,2.85932,0.59926
804,mixed,296,0.42757,edge_0,edge_0-edge_1,3,2,edge_0,edge_1,15.63591,42.68017,0.012108,1.24644,3.65423,0.7082
804,mixed,377,0.39389,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,14.58902,46.21492,0.008304,1.29185,2.78575,0.57863
804,normal,-1,0.0,,,-1,-1,edge_2,edge_3,9.93436,51.48384,0.004295,0.46855,0.80421,0.38549
804,mixed,271,0.60975,edge_4,edge_3-edge_4,2,1,edge_3,edge_4,16.93508,41.51068,0.018664,0.9431,4.19744,0.75107
804,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.12254,52.22677,0.002279,0.76332,0.76156,0.35826
804,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,36.86803,69.62419,0.001839,2.06332,3.01141,0.38896
804,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.15455,69.80893,0.002577,2.2562,2.99581,0.38396
804,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,39.27678,70.25243,0.001562,2.42247,3.06796,0.37196
805,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.27249,51.98386,0.003469,0.43451,0.79205,0.36716
805,normal,-1,0.0,,,-1,-1,access_0,edge_1,8.18308,52.05734,0.001397,0.63046,0.62632,0.36447
