time,src,dst,delay_ms,bandwidth,loss,jitter_ms,queue_delay_ms,bandwidth_util
154,edge_0,cloud_0,48.2007,66.07453,0.008017,4.01214,6.67769,0.49478
154,edge_1,cloud_0,49.32461,64.71693,0.001434,3.70574,7.32359,0.53028
154,edge_2,cloud_0,53.22922,62.02946,0.006189,4.38095,8.95051,0.60054
154,edge_3,cloud_0,48.99598,64.81603,0.000773,4.39676,7.23925,0.52769
154,edge_4,cloud_0,49.35691,64.49915,0.002429,4.20205,7.40707,0.53597
154,edge_0,edge_1,15.19948,43.21242,0.002272,1.13313,2.64613,0.62176
154,edge_1,edge_2,10.68512,44.93282,0.001964,0.67792,1.66957,0.55804
154,edge_2,edge_3,13.29057,44.16074,0.003603,1.4264,2.1831,0.58664
154,edge_3,edge_4,13.38574,44.80487,0.001286,1.2062,2.10931,0.56278
154,edge_4,edge_0,13.00453,45.74351,0.004146,0.89461,1.92266,0.52802
155,access_0,edge_0,12.18682,46.00813,0.005898,0.85916,1.76832,0.51822
155,access_0,edge_1,12.3998,45.37452,0.007087,0.95629,1.8807,0.54168
155,access_0,edge_2,15.39405,44.48796,0.005349,1.56849,2.47637,0.57452
155,access_0,edge_3,11.46664,46.57525,0.005429,1.03252,1.59638,0.49721
155,access_0,edge_4,13.6841,44.87012,0.002832,1.3513,2.14707,0.56037
155,access_1,edge_0,15.12308,43.88537,0.002759,1.24797,2.52729,0.59684
155,access_1,edge_1,12.32549,44.47991,0.0,1.33111,1.98378,0.57482
155,access_1,edge_2,14.00406,46.34551,0.005129,1.26556,1.98301,0.50572
155,access_1,edge_3,15.70507,44.42397,0.005374,1.20825,2.53683,0.57689
155,access_1,edge_4,11.46436,46.66771,0.005401,0.46644,1.58507,0.49379
155,edge_0,cloud_0,50.02973,64.10994,0.005493,3.97729,7.65058,0.54615
155,edge_1,cloud_0,48.12406,65.02798,0.001935,3.93974,7.03575,0.52214
155,edge_2,cloud_0,51.71101,63.49522,0.004279,3.72198,8.14038,0.56222
155,edge_3,cloud_0,50.00558,64.35928,0.002738,4.37658,7.55562,0.53963
155,edge_4,cloud_0,48.28718,62.96322,0.003702,4.22419,7.78945,0.57612
155,edge_0,edge_1,14.67658,45.07694,0.006019,1.32511,2.27131,0.55271
155,edge_1,edge_2,13.4499,44.64584,0.001259,0.97583,2.1416,0.56867
155,edge_2,edge_3,13.49284,45.7117,0.004806,0.84145,1.9993,0.5292
155,edge_3,edge_4,14.26778,45.65109,0.003363,1.47585,2.1231,0.53144
155,edge_4,edge_0,13.15274,44.05088,0.000886,1.39845,2.17544,0.59071
156,access_0,edge_0,14.67446,46.25702,0.005684,1.24113,2.0914,0.509
156,access_0,edge_1,13.80569,42.97554,0.002236,1.39163,2.43739,0.63054
156,access_0,edge_2,12.22276,45.1721,0.004246,1.20657,1.8795,0.54918
156,access_0,edge_3,15.47288,43.26896,0.00503,1.38089,2.68465,0.61967
156,access_0,edge_4,13.70375,45.14854,0.00603,1.45323,2.11059,0.55005
156,access_1,edge_0,16.47551,42.44578,0.0,1.4633,2.99926,0.65016
156,access_1,edge_1,13.77033,45.42019,0.005902,1.0854,2.08205,0.53999
156,access_1,edge_2,13.68032,44.47037,0.002721,1.25375,2.20319,0.57517
156,access_1,edge_3,12.53502,43.89381,0.004124,1.09337,2.09369,0.59653
156,access_1,edge_4,13.81055,44.99036,0.003854,0.94945,2.14969,0.55591
156,edge_0,cloud_0,49.63192,63.61816,0.005619,4.04943,7.76842,0.559
156,edge_1,cloud_0,49.10305,67.66068,0.003548,4.02932,6.23257,0.45332
156,edge_2,cloud_0,51.50761,64.11315,0.005923,3.95054,7.87537,0.54606
156,edge_3,cloud_0,51.77608,64.94274,0.004303,4.20388,7.60199,0.52437
156,edge_4,cloud_0,48.21037,64.766,0.00204,4.22366,7.14083,0.52899
156,edge_0,edge_1,14.17854,42.30383,0.0,1.44503,2.60199,0.65541
156,edge_1,edge_2,14.11213,44.33658,0.002466,1.07805,2.29231,0.58013
156,edge_2,edge_3,10.34308,46.05609,0.004495,0.76693,1.49565,0.51644
156,edge_3,edge_4,14.36213,44.53172,0.003071,1.45853,2.30386,0.5729
156,edge_4,edge_0,13.16573,43.8653,0.002559,0.94468,2.20293,0.59758
157,access_0,edge_0,14.78233,43.1448,0.00395,1.403,2.58387,0.62427
157,access_0,edge_1,14.63919,45.98325,0.005515,1.30153,2.12794,0.51914
157,access_0,edge_2,13.31716,44.22371,0.002156,0.9445,2.17877,0.58431
157,access_0,edge_3,12.81424,45.09345,0.002766,1.50909,1.98091,0.55209
157,access_0,edge_4,14.11517,44.37375,0.00558,0.78182,2.28736,0.57875
157,access_1,edge_0,10.88452,45.88615,0.005217,1.18768,1.59312,0.52274
157,access_1,edge_1,14.30835,44.53593,0.002667,1.15281,2.2946,0.57274
157,access_1,edge_2,13.2573,44.53481,0.002228,1.40153,2.1262,0.57278
157,access_1,edge_3,14.05787,45.13605,0.005298,1.11671,2.16695,0.55052
157,access_1,edge_4,15.28566,44.05151,0.005277,1.25502,2.52812,0.59068
157,edge_0,cloud_0,52.9588,63.26513,0.005926,4.57946,8.42601,0.56823
157,edge_1,cloud_0,50.77866,61.53419,0.005122,4.31726,8.72255,0.61349
157,edge_2,cloud_0,51.85422,61.94033,0.001073,4.3445,8.75314,0.60287
157,edge_3,cloud_0,51.47494,62.26491,0.004137,4.8031,8.56681,0.59438
157,edge_4,cloud_0,51.60003,63.73704,0.003983,4.58982,8.03157,0.55589
157,edge_0,edge_1,15.10192,42.61782,0.003043,1.43214,2.72227,0.64378
157,edge_1,edge_2,13.22293,45.76643,0.006599,0.61445,1.9518,0.52717
157,edge_2,edge_3,12.80755,46.44632,0.002753,0.64637,1.80019,0.50199
157,edge_3,edge_4,13.24813,45.18235,0.002827,0.93066,2.03577,0.5488
157,edge_4,edge_0,13.77584,43.29015,0.006724,1.45622,2.38718,0.61888
158,access_0,edge_0,13.39551,43.65281,0.0032,1.16452,2.27089,0.60545
158,access_0,edge_1,13.06531,44.67645,0.003857,0.93943,2.07622,0.56754
158,access_0,edge_2,11.92999,44.88746,0.006046,1.26588,1.8697,0.55972
158,access_0,edge_3,14.6775,44.47615,0.004551,1.04821,2.3629,0.57496
158,access_0,edge_4,13.32558,45.16193,0.002942,1.34029,2.05049,0.54956
158,access_1,edge_0,13.75853,45.93891,0.007076,0.99373,2.00625,0.52078
158,access_1,edge_1,13.93144,45.36626,0.00576,1.02347,2.1142,0.54199
158,access_1,edge_2,12.83427,45.8381,0.006231,0.95937,1.88489,0.52451
158,access_1,edge_3,13.57242,46.91935,0.003738,1.40197,1.84111,0.48447
158,access_1,edge_4,12.44103,44.49289,0.004593,0.89179,2.0007,0.57434
158,edge_0,cloud_0,50.63262,62.72567,0.007864,4.43871,8.25585,0.58234
158,edge_1,cloud_0,54.9004,62.34595,0.002287,4.74384,9.10433,0.59226
158,edge_2,cloud_0,51.01562,64.14747,0.002653,4.59161,7.78733,0.54516
158,edge_3,cloud_0,48.088,64.12156,0.002356,3.7416,7.34956,0.54584
158,edge_4,cloud_0,54.85361,62.87921,0.001103,4.38861,8.88244,0.57832
158,edge_0,edge_1,13.42891,43.4471,0.004251,1.50732,2.3052,0.61307
158,edge_1,edge_2,13.17944,44.58894,0.004917,1.10703,2.10632,0.57078
158,edge_2,edge_3,14.2353,46.85756,0.002611,1.00641,1.94016,0.48676
158,edge_3,edge_4,10.80701,47.02582,0.003853,1.27134,1.45405,0.48053
158,edge_4,edge_0,12.47766,44.50342,0.001525,1.34759,2.00523,0.57395
159,access_0,edge_0,13.26323,44.36235,0.002315,1.07566,2.15087,0.57917
159,access_0,edge_1,13.57428,44.88693,0.00174,0.92894,2.12747,0.55974
159,access_0,edge_2,12.89909,44.9697,0.002786,0.91899,2.01058,0.55668
159,access_0,edge_3,15.22303,45.26608,0.004924,1.30273,2.32602,0.5457
159,access_0,edge_4,13.2559,46.38736,0.007408,1.31521,1.87131,0.50417
159,access_1,edge_0,13.04722,45.55551,0.006531,1.49757,1.9544,0.53498
159,access_1,edge_1,13.15402,44.64399,0.009644,1.38534,2.09475,0.56874
159,access_1,edge_2,12.73667,45.21909,0.004413,1.13704,1.95232,0.54744
159,access_1,edge_3,12.33427,45.7955,0.004594,0.94461,1.81691,0.52609
159,access_1,edge_4,15.80879,43.57316,0.000402,1.42639,2.69307,0.6084
159,edge_0,cloud_0,50.47208,64.24565,0.00502,4.35618,7.66808,0.5426
159,edge_1,cloud_0,51.43357,63.16565,0.003092,4.2384,8.22079,0.57083
159,edge_2,cloud_0,48.63052,65.38731,0.004084,4.2235,6.98188,0.51275
159,edge_3,cloud_0,53.96294,60.99563,0.003828,4.85399,9.48227,0.62757
159,edge_4,cloud_0,49.46029,66.48246,0.003823,4.09256,6.7045,0.48412
159,edge_0,edge_1,13.22071,44.9803,0.009039,1.0747,2.05926,0.55629
159,edge_1,edge_2,13.30127,45.64455,0.003865,1.25383,1.98018,0.53168
159,edge_2,edge_3,13.85746,43.7864,0.006222,1.26599,2.33001,0.6005
159,edge_3,edge_4,14.09871,45.73066,0.003941,1.25797,2.0863,0.52849
159,edge_4,edge_0,13.55994,44.18703,0.004196,1.38646,2.22365,0.58567
160,access_0,edge_0,14.99625,44.84785,0.005012,1.37464,2.35641,0.56119
160,access_0,edge_1,15.26526,43.21818,0.00335,1.37569,2.65667,0.62155
160,access_0,edge_2,14.45677,45.90047,0.003141,0.85265,2.11383,0.5222
160,access_0,edge_3,12.04369,47.33565,0.001513,0.63118,1.58175,0.46905
160,access_0,edge_4,12.95357,44.17166,0.003721,0.79578,2.12627,0.58623
160,access_1,edge_0,12.06177,45.91981,0.005451,1.04829,1.76122,0.52149
160,access_1,edge_1,14.39935,46.46345,0.003819,0.68807,2.02137,0.50135
160,access_1,edge_2,14.90978,44.08893,0.001719,1.23681,2.46017,0.5893
160,access_1,edge_3,12.6376,43.51867,0.004336,1.2666,2.15999,0.61042
160,access_1,edge_4,9.77352,46.27122,1.9e-05,0.51989,1.39148,0.50847
160,edge_0,cloud_0,53.34945,61.19204,0.001633,4.9215,9.29777,0.62243
160,edge_1,cloud_0,48.83206,64.80245,0.001588,3.58842,7.21989,0.52804
160,edge_2,cloud_0,53.10916,63.1004,0.003176,4.82941,8.51397,0.57254
160,edge_3,cloud_0,53.42057,60.58922,0.004732,5.03962,9.5459,0.63819
160,edge_4,cloud_0,50.94109,63.3768,0.005383,4.09952,8.06333,0.56531
160,edge_0,edge_1,13.56387,44.82964,0.004758,1.24092,2.1339,0.56187
160,edge_1,edge_2,13.89396,44.33702,0.003907,0.97463,2.25681,0.58011
160,edge_2,edge_3,15.02555,44.90949,0.007515,1.22128,2.35141,0.55891
160,edge_3,edge_4,14.57618,45.22555,0.001898,1.58726,2.23331,0.5472
160,edge_4,edge_0,15.81941,43.46157,0.000911,1.37421,2.71318,0.61253
161,access_0,edge_0,11.75459,46.11093,0.006658,0.69369,1.69307,0.51441
161,access_0,edge_1,14.64025,44.46122,0.008007,1.46111,2.35917,0.57551
161,access_0,edge_2,14.55998,44.29469,0.001943,1.09002,2.37138,0.58168
161,access_0,edge_3,14.86174,43.56964,0.003355,1.6876,2.53228,0.60853
161,access_0,edge_4,13.29814,46.09389,0.006073,0.72105,1.91774,0.51504
161,access_1,edge_0,14.82585,45.72161,0.003577,1.2911,2.1953,0.52883
161,access_1,edge_1,12.10382,45.24479,0.001601,0.85216,1.85209,0.54649
161,access_1,edge_2,14.30278,46.30776,0.007538,1.0679,2.0309,0.50712
161,access_1,edge_3,13.62385,42.95916,0.004865,1.25906,2.4076,0.63114
161,access_1,edge_4,14.99875,44.43325,0.005063,1.14616,2.42129,0.57655
161,edge_0,cloud_0,51.62108,64.60936,0.003779,4.44868,7.70521,0.53309
161,edge_1,cloud_0,52.04779,61.89334,0.006711,4.31881,8.80372,0.6041
161,edge_2,cloud_0,48.3547,63.98494,0.004798,3.60782,7.43868,0.54941
161,edge_3,cloud_0,47.48964,65.51312,0.001317,3.40884,6.77435,0.50946
161,edge_4,cloud_0,53.20925,63.38607,0.00463,4.67888,8.41875,0.56507
161,edge_0,edge_1,12.90775,45.17534,0.003901,1.30134,1.9844,0.54906
161,edge_1,edge_2,13.70273,44.6695,0.002265,1.07407,2.1785,0.5678
161,edge_2,edge_3,14.0587,44.36277,0.003306,0.97635,2.27981,0.57916
161,edge_3,edge_4,11.99258,44.19834,0.002685,0.94773,1.96521,0.58525
161,edge_4,edge_0,13.53181,43.25647,0.001419,1.52676,2.34962,0.62013
162,access_0,edge_0,12.79892,44.99312,0.002401,0.89927,1.99186,0.55581
162,access_0,edge_1,10.43336,45.30499,0.000253,1.02598,1.58997,0.54426
162,access_0,edge_2,14.24137,44.91885,0.003544,1.22698,2.22731,0.55856
162,access_0,edge_3,13.90467,44.92135,0.005568,1.30122,2.17429,0.55847
162,access_0,edge_4,15.51938,44.92979,0.003661,1.61014,2.42543,0.55816
162,access_1,edge_0,14.26782,45.21392,0.00456,1.3021,2.18779,0.54763
162,access_1,edge_1,12.77826,46.03578,0.000875,1.00086,1.85047,0.51719
162,access_1,edge_2,13.7524,45.13634,0.004413,1.23265,2.11982,0.55051
162,access_1,edge_3,14.69904,43.05132,0.002733,1.47655,2.58356,0.62773
162,access_1,edge_4,15.1286,43.48814,0.004409,1.32262,2.59053,0.61155
162,edge_0,cloud_0,52.86296,61.96822,0.007536,5.07934,8.91262,0.60214
162,edge_1,cloud_0,51.94586,63.81327,0.000392,4.3149,8.05641,0.5539
162,edge_2,cloud_0,50.67611,64.0641,0.002507,4.02874,7.76643,0.54734
162,edge_3,cloud_0,51.15327,62.91016,0.002527,4.53151,8.27166,0.57751
162,edge_4,cloud_0,48.99624,64.8563,0.002192,3.99505,7.22485,0.52663
162,edge_0,edge_1,11.36096,44.5731,0.007267,0.71211,1.81756,0.57137
162,edge_1,edge_2,15.20209,43.04632,0.005897,1.24474,2.67277,0.62791
162,edge_2,edge_3,13.08282,46.68715,0.00309,0.63507,1.8062,0.49307
162,edge_3,edge_4,13.39704,44.90292,0.006404,1.38551,2.09747,0.55915
162,edge_4,edge_0,14.66647,44.08589,0.003674,1.20828,2.42048,0.58941
163,access_0,edge_0,13.53408,46.02584,0.004238,1.54204,1.96132,0.51756
163,access_0,edge_1,10.95853,45.2576,0.004012,0.81299,1.67539,0.54601
163,access_0,edge_2,12.4755,45.93007,0.00521,0.90603,1.8203,0.52111
163,access_0,edge_3,12.90486,46.1202,0.008537,1.04531,1.85751,0.51407
163,access_0,edge_4,13.59551,45.80471,0.003718,1.39135,2.0014,0.52575
163,access_1,edge_0,13.7082,43.41587,0.005034,1.46969,2.35758,0.61423
163,access_1,edge_1,13.26685,44.91825,0.003328,1.0299,2.07498,0.55858
163,access_1,edge_2,13.65062,44.09396,0.004682,0.95841,2.25169,0.58911
163,access_1,edge_3,13.26898,44.09898,0.006013,0.98683,2.18805,0.58893
163,access_1,edge_4,15.42685,45.99667,0.001939,1.31088,2.24028,0.51864
163,edge_0,cloud_0,52.69314,62.57289,0.004403,4.58871,8.65075,0.58633
163,edge_1,cloud_0,50.09281,63.65059,0.005734,4.34656,7.82867,0.55815
163,edge_2,cloud_0,49.46745,63.99055,0.002467,4.27086,7.60783,0.54927
163,edge_3,cloud_0,50.8053,64.62349,0.003436,4.08577,7.57819,0.53272
163,edge_4,cloud_0,50.43623,63.68151,0.001677,4.19184,7.87092,0.55735
163,edge_0,edge_1,11.40868,45.62169,0.004178,1.16577,1.70113,0.53253
163,edge_1,edge_2,10.80656,45.56807,0.005566,0.79735,1.61736,0.53452
163,edge_2,edge_3,14.34994,44.30905,0.002572,1.25533,2.33504,0.58115
163,edge_3,edge_4,12.81398,44.58435,0.002491,0.938,2.04852,0.57095
163,edge_4,edge_0,12.29294,46.98835,0.004606,0.77342,1.65876,0.48191
164,access_0,edge_0,11.504,45.84345,0.006648,1.09201,1.68889,0.52432
164,access_0,edge_1,14.75936,44.67936,0.003395,1.21208,2.34498,0.56743
164,access_0,edge_2,14.22201,44.81694,0.008255,1.2752,2.23931,0.56234
164,access_0,edge_3,13.44344,43.92879,0.006205,1.16869,2.24054,0.59523
164,access_0,edge_4,12.24511,44.72947,0.002325,1.28842,1.93915,0.56558
164,access_1,edge_0,14.82237,44.09908,0.004512,1.45948,2.44419,0.58892
164,access_1,edge_1,12.24646,44.37401,0.00559,1.00795,1.98451,0.57874
164,access_1,edge_2,13.85785,46.08965,0.0,0.83701,1.99907,0.5152
164,access_1,edge_3,11.99181,46.30011,0.003,0.57668,1.70371,0.5074
164,access_1,edge_4,11.4222,46.37353,0.004106,0.86304,1.61409,0.50468
164,edge_0,cloud_0,49.14706,64.44556,0.003042,4.36305,7.39486,0.53737
164,edge_1,cloud_0,51.78383,63.48818,0.001712,4.50362,8.15451,0.5624
164,edge_2,cloud_0,50.63581,64.16025,0.001997,4.2474,7.72462,0.54483
164,edge_3,cloud_0,51.72733,63.22644,0.003024,4.24752,8.24472,0.56924
164,edge_4,cloud_0,50.24468,63.51395,0.001833,4.46142,7.90266,0.56173
164,edge_0,edge_1,11.48785,45.63603,0.001401,1.09228,1.71123,0.532
164,edge_1,edge_2,12.55734,44.18307,0.005144,1.11184,2.05975,0.58581
164,edge_2,edge_3,14.6324,44.85383,0.00561,1.17058,2.29833,0.56097
164,edge_3,edge_4,14.47252,44.16568,0.004796,1.15251,2.3765,0.58646
164,edge_4,edge_0,12.82583,44.81027,0.004532,0.97228,2.02036,0.56258
165,access_0,edge_0,18.37775,34.51179,0.037992,1.52921,4.85765,0.94401
165,access_0,edge_1,17.5481,33.27,0.033375,1.97197,4.86433,0.99
165,access_0,edge_2,20.70868,34.16976,0.036891,1.97626,5.54722,0.95668
165,access_0,edge_3,17.15973,33.27,0.036762,2.20444,4.75668,0.99
165,access_0,edge_4,17.37382,35.37301,0.033007,2.0693,4.43712,0.91211
165,access_1,edge_0,17.46715,35.22864,0.032923,1.82191,4.4871,0.91746
165,access_1,edge_1,19.28895,33.27,0.037269,2.34115,5.3469,0.99
165,access_1,edge_2,17.06287,34.37635,0.032684,2.06819,4.53406,0.94902
165,access_1,edge_3,18.03614,33.27,0.036862,2.13539,4.99962,0.99
165,access_1,edge_4,16.44654,33.66762,0.033947,1.96315,4.49116,0.97527
165,edge_0,cloud_0,67.4606,48.00568,0.035681,7.72452,18.26888,0.96717
165,edge_1,cloud_0,69.01241,47.1325,0.03931,8.06782,19.13024,0.99
165,edge_2,cloud_0,63.90362,47.75111,0.03621,8.06176,17.4247,0.97383
165,edge_3,cloud_0,67.34359,47.1325,0.037435,8.02908,18.66764,0.99
165,edge_4,cloud_0,65.90395,47.98091,0.03635,7.91615,17.85927,0.96782
165,edge_0,edge_1,17.33644,33.27,0.033403,2.49064,4.80566,0.99
165,edge_1,edge_2,19.62682,33.27,0.035856,2.33821,5.44055,0.99
165,edge_2,edge_3,16.26813,33.27,0.037568,1.79437,4.50953,0.99
165,edge_3,edge_4,18.63599,33.27,0.037776,2.29119,5.1659,0.99
165,edge_4,edge_0,17.57069,34.60787,0.035507,1.9209,4.62682,0.94045
166,access_0,edge_0,18.36235,34.63076,0.035839,1.76671,4.83092,0.9396
166,access_0,edge_1,18.53668,33.27,0.036167,2.17605,5.13837,0.99
166,access_0,edge_2,16.65326,33.27,0.034333,2.01249,4.61628,0.99
166,access_0,edge_3,17.29058,33.27,0.037626,2.35899,4.79295,0.99
166,access_0,edge_4,18.99821,33.27,0.035854,2.20009,5.2663,0.99
166,access_1,edge_0,16.89867,35.61588,0.031497,2.333,4.27321,0.90312
166,access_1,edge_1,18.4391,33.27,0.035265,2.47842,5.11132,0.99
166,access_1,edge_2,16.25467,33.27,0.035819,1.93778,4.5058,0.99
166,access_1,edge_3,18.01764,33.27,0.038609,2.12803,4.99449,0.99
166,access_1,edge_4,18.77026,34.25689,0.033318,1.62174,5.01101,0.95345
166,edge_0,cloud_0,65.19484,48.83526,0.035818,7.63605,17.25938,0.94548
166,edge_1,cloud_0,66.74306,47.1325,0.036215,7.75737,18.50117,0.99
166,edge_2,cloud_0,63.83919,49.37084,0.03629,7.26077,16.6502,0.93148
166,edge_3,cloud_0,67.5585,47.1325,0.036574,8.13404,18.72722,0.99
166,edge_4,cloud_0,67.77206,47.1325,0.037332,8.39979,18.78641,0.99
166,edge_0,edge_1,16.25457,33.27,0.038821,2.31851,4.50577,0.99
166,edge_1,edge_2,19.47416,33.27,0.038278,2.19759,5.39824,0.99
166,edge_2,edge_3,18.92054,33.27,0.034909,2.34142,5.24477,0.99
166,edge_3,edge_4,17.68298,33.27,0.036444,2.36606,4.90172,0.99
166,edge_4,edge_0,15.94896,34.61534,0.035525,1.51971,4.19854,0.94017
167,access_0,edge_0,16.90699,34.52343,0.034,1.76789,4.46685,0.94358
167,access_0,edge_1,17.45717,33.27,0.036256,1.80384,4.83913,0.99
167,access_0,edge_2,16.03656,34.75976,0.036886,2.03347,4.19758,0.93482
167,access_0,edge_3,18.34794,33.27,0.036158,2.24278,5.08605,0.99
167,access_0,edge_4,18.84979,33.27,0.039557,2.35505,5.22516,0.99
167,access_1,edge_0,16.37081,34.71743,0.031278,2.02397,4.29226,0.93639
167,access_1,edge_1,17.77516,33.27,0.037495,2.32409,4.92727,0.99
167,access_1,edge_2,16.29388,33.88642,0.036935,2.16371,4.41251,0.96717
167,access_1,edge_3,16.39221,33.27,0.038027,2.00586,4.54392,0.99
167,access_1,edge_4,16.67871,33.81985,0.033445,1.82005,4.52823,0.96964
167,edge_0,cloud_0,66.16466,47.1325,0.039153,8.11792,18.34084,0.99
167,edge_1,cloud_0,67.93805,47.1325,0.036546,8.30786,18.83243,0.99
167,edge_2,cloud_0,67.40589,49.08775,0.033997,7.85458,17.72013,0.93888
167,edge_3,cloud_0,67.84937,47.1325,0.039574,8.54929,18.80785,0.99
167,edge_4,cloud_0,66.65712,47.97631,0.034814,8.07305,18.06562,0.96794
167,edge_0,edge_1,18.62855,33.27,0.036965,2.39439,5.16383,0.99
167,edge_1,edge_2,16.5808,33.27,0.036411,1.95371,4.5962,0.99
167,edge_2,edge_3,16.32834,33.27,0.036865,1.88565,4.52622,0.99
167,edge_3,edge_4,18.67206,33.27,0.036267,2.24928,5.17589,0.99
167,edge_4,edge_0,18.34977,33.27,0.036832,2.25011,5.08656,0.99
168,access_0,edge_0,16.64001,34.4738,0.03477,1.69637,4.40488,0.94541
168,access_0,edge_1,18.94016,33.27,0.035309,2.1318,5.25021,0.99
168,access_0,edge_2,17.8829,35.01251,0.03311,2.41406,4.63399,0.92546
168,access_0,edge_3,16.59178,33.27,0.037281,1.78273,4.59924,0.99
168,access_0,edge_4,16.69395,33.27,0.036122,2.12259,4.62756,0.99
168,access_1,edge_0,17.38667,33.86197,0.038285,1.94074,4.71285,0.96808
168,access_1,edge_1,18.77089,33.27,0.034259,2.04502,5.20329,0.99
168,access_1,edge_2,17.3376,34.18837,0.037046,2.32041,4.64086,0.95599
168,access_1,edge_3,15.26962,33.27,0.035385,1.88373,4.23274,0.99
168,access_1,edge_4,16.49989,33.27,0.033447,1.64936,4.57377,0.99
168,edge_0,cloud_0,64.89832,50.04535,0.033065,7.23171,16.606,0.91385
168,edge_1,cloud_0,66.38359,47.1325,0.03501,8.04424,18.40153,0.99
168,edge_2,cloud_0,65.17341,47.72205,0.038372,7.99989,17.7848,0.97459
168,edge_3,cloud_0,67.78527,47.1325,0.034933,8.04407,18.79008,0.99
168,edge_4,cloud_0,66.97254,47.1325,0.035871,7.97918,18.56479,0.99
168,edge_0,edge_1,19.29107,33.27,0.035807,2.41099,5.34748,0.99
168,edge_1,edge_2,17.74923,33.27,0.037704,2.07465,4.92009,0.99
168,edge_2,edge_3,14.5739,33.27,0.038254,1.56904,4.03989,0.99
168,edge_3,edge_4,15.99481,33.27,0.035659,1.70141,4.43376,0.99
168,edge_4,edge_0,15.91847,34.66257,0.036101,1.94491,4.18271,0.93842
169,access_0,edge_0,17.80661,33.27,0.037946,2.18504,4.93599,0.99
169,access_0,edge_1,19.10128,33.27,0.0358,2.43661,5.29487,0.99
169,access_0,edge_2,18.24884,33.27,0.036154,2.07303,5.05858,0.99
169,access_0,edge_3,18.05967,33.27,0.035234,2.20049,5.00614,0.99
169,access_0,edge_4,18.80376,33.51741,0.03488,2.04954,5.16416,0.98084
169,access_1,edge_0,18.15158,34.11719,0.033639,2.22601,4.87214,0.95862
169,access_1,edge_1,14.61029,33.27,0.035475,2.08845,4.04997,0.99
169,access_1,edge_2,17.08051,33.27,0.037549,2.14605,4.73472,0.99
169,access_1,edge_3,16.35847,33.27,0.03547,1.6441,4.53457,0.99
169,access_1,edge_4,16.33278,33.72954,0.035393,1.91715,4.44961,0.97298
169,edge_0,cloud_0,66.06182,48.3731,0.03404,7.39941,17.71239,0.95757
169,edge_1,cloud_0,67.74449,47.1325,0.039031,7.87313,18.77877,0.99
169,edge_2,cloud_0,65.88684,47.99719,0.03592,7.75355,17.84679,0.96739
169,edge_3,cloud_0,66.24418,47.1325,0.035504,7.98868,18.36289,0.99
169,edge_4,cloud_0,65.33316,47.1325,0.038208,7.69327,18.11035,0.99
169,edge_0,edge_1,19.00832,33.27,0.043164,2.24146,5.26911,0.99
169,edge_1,edge_2,16.98651,33.27,0.032766,1.8723,4.70866,0.99
169,edge_2,edge_3,19.78726,33.27,0.037044,2.35675,5.48503,0.99
169,edge_3,edge_4,18.2509,33.27,0.036485,1.93463,5.05915,0.99
169,edge_4,edge_0,18.43228,34.77511,0.032576,2.13079,4.82172,0.93426
170,access_0,edge_0,17.57463,33.27,0.039163,2.36363,4.87169,0.99
170,access_0,edge_1,18.73676,33.27,0.038736,2.19169,5.19383,0.99
170,access_0,edge_2,16.89593,35.23802,0.032868,2.09317,4.33872,0.91711
170,access_0,edge_3,17.21831,33.27,0.039808,2.18315,4.77292,0.99
170,access_0,edge_4,19.84212,34.28896,0.035295,2.12575,5.29056,0.95226
170,access_1,edge_0,20.56083,33.27,0.033327,2.20954,5.69946,0.99
170,access_1,edge_1,18.70678,33.27,0.035775,1.94037,5.18552,0.99
170,access_1,edge_2,19.86647,33.27,0.038005,2.44095,5.50699,0.99
170,access_1,edge_3,18.95008,33.27,0.036886,2.03349,5.25296,0.99
170,access_1,edge_4,19.90994,33.27,0.03644,2.49313,5.51903,0.99
170,edge_0,cloud_0,64.7474,48.98354,0.034813,7.30732,17.07064,0.94161
170,edge_1,cloud_0,67.29657,47.1325,0.041854,8.02688,18.65461,0.99
170,edge_2,cloud_0,66.82902,47.71542,0.037617,8.02155,18.23984,0.97476
170,edge_3,cloud_0,68.15947,47.1325,0.037775,8.03632,18.89381,0.99
170,edge_4,cloud_0,64.76262,47.51778,0.037797,7.86206,17.76954,0.97993
170,edge_0,edge_1,18.95061,33.27,0.03844,2.26372,5.25311,0.99
170,edge_1,edge_2,18.68962,33.27,0.035491,2.49411,5.18076,0.99
170,edge_2,edge_3,16.71615,33.27,0.039427,2.26543,4.63372,0.99
170,edge_3,edge_4,18.63504,33.27,0.037532,1.98365,5.16563,0.99
170,edge_4,edge_0,18.89336,33.79643,0.033651,2.29327,5.13409,0.9705
171,access_0,edge_0,18.09256,36.58765,0.031751,2.17471,4.39278,0.86712
171,access_0,edge_1,17.43818,33.27,0.034311,2.07138,4.83386,0.99
171,access_0,edge_2,18.30408,33.27,0.037852,2.11346,5.07389,0.99
171,access_0,edge_3,16.69958,33.27,0.038187,2.18501,4.62912,0.99
171,access_0,edge_4,16.42071,33.69088,0.03796,1.71054,4.48015,0.97441
171,access_1,edge_0,19.29438,34.32329,0.034942,1.98881,5.13765,0.95099
171,access_1,edge_1,15.62333,33.27,0.039694,1.98906,4.33079,0.99
171,access_1,edge_2,17.21052,33.87272,0.033917,1.90531,4.66318,0.96768
