time,node_id,node_type,cpu_util,mem_util,queue_len,available_cpu,available_mem,request_load_on_node,node_degree
129,edge_4,edge,0.83009,0.80079,29.32771,0.16991,0.19921,1.8095,5
129,cloud_0,cloud,0.49651,0.50128,0.0,0.50349,0.49872,0.87,5
130,access_0,access,0.43292,0.38807,0.57604,0.56708,0.61193,0.576,5
130,access_1,access,0.42456,0.38612,0.42989,0.57544,0.61388,0.576,5
130,edge_0,edge,0.96769,0.85173,39.32931,0.03231,0.14827,1.0575,5
130,edge_1,edge,0.99,0.80688,40.52506,0.01,0.19312,1.2455,5
130,edge_2,edge,0.93969,0.82878,36.68962,0.06031,0.17122,1.4335,5
130,edge_3,edge,0.99,0.86936,41.54181,0.01,0.13064,1.6215,5
130,edge_4,edge,0.91261,0.85713,35.93075,0.08739,0.14287,1.8095,5
130,cloud_0,cloud,0.49886,0.47537,0.0,0.50114,0.52463,0.87,5
131,access_0,access,0.4354,0.38872,0.61946,0.5646,0.61128,0.576,5
131,access_1,access,0.40136,0.39916,0.02377,0.59864,0.60084,0.576,5
131,edge_0,edge,0.81073,0.83022,27.62022,0.18927,0.16978,1.0575,5
131,edge_1,edge,0.97534,0.80548,39.36413,0.02466,0.19452,1.2455,5
131,edge_2,edge,0.89559,0.78564,33.36919,0.10441,0.21436,1.4335,5
131,edge_3,edge,0.94301,0.82718,36.66033,0.05699,0.17282,1.6215,5
131,edge_4,edge,0.85679,0.78039,30.90168,0.14321,0.21961,1.8095,5
131,cloud_0,cloud,0.5075,0.51912,0.0,0.4925,0.48088,0.87,5
132,access_0,access,0.40408,0.36066,0.07141,0.59592,0.63934,0.576,5
132,access_1,access,0.40239,0.39722,0.04182,0.59761,0.60278,0.576,5
132,edge_0,edge,0.88034,0.82584,33.60011,0.11966,0.17416,1.0575,5
132,edge_1,edge,0.99,0.7935,40.54847,0.01,0.2065,1.2455,5
132,edge_2,edge,0.88914,0.81579,34.7758,0.11086,0.18421,1.4335,5
132,edge_3,edge,0.95278,0.84873,38.56199,0.04722,0.15127,1.6215,5
132,edge_4,edge,0.88037,0.80356,33.62728,0.11963,0.19644,1.8095,5
132,cloud_0,cloud,0.48723,0.47736,0.0,0.51277,0.52264,0.87,5
133,access_0,access,0.40619,0.405,0.10834,0.59381,0.595,0.576,5
133,access_1,access,0.42453,0.41235,0.42934,0.57547,0.58765,0.576,5
133,edge_0,edge,0.91702,0.77817,34.57828,0.08298,0.22183,1.0575,5
133,edge_1,edge,0.97148,0.84763,37.25057,0.02852,0.15237,1.2455,5
133,edge_2,edge,0.86008,0.86641,30.61519,0.13992,0.13359,1.4335,5
133,edge_3,edge,0.99,0.86261,41.83566,0.01,0.13739,1.6215,5
133,edge_4,edge,0.92333,0.8289,33.64815,0.07667,0.1711,1.8095,5
133,cloud_0,cloud,0.48928,0.53777,0.0,0.51072,0.46223,0.87,5
134,access_0,access,0.42693,0.4041,0.47134,0.57307,0.5959,0.576,5
134,access_1,access,0.41496,0.39148,0.26178,0.58504,0.60852,0.576,5
134,edge_0,edge,0.82315,0.7698,28.66258,0.17685,0.2302,1.0575,5
134,edge_1,edge,0.89887,0.77005,34.51319,0.10113,0.22995,1.2455,5
134,edge_2,edge,0.78366,0.73822,27.29226,0.21634,0.26178,1.4335,5
134,edge_3,edge,0.95338,0.78396,37.27278,0.04662,0.21604,1.6215,5
134,edge_4,edge,0.75696,0.7511,25.25673,0.24304,0.2489,1.8095,5
134,cloud_0,cloud,0.49042,0.49647,0.0,0.50958,0.50353,0.87,5
135,access_0,access,0.39395,0.38375,0.0,0.60605,0.61625,0.576,5
135,access_1,access,0.41872,0.38159,0.3276,0.58128,0.61841,0.576,5
135,edge_0,edge,0.84571,0.82064,31.01715,0.15429,0.17936,1.0575,5
135,edge_1,edge,0.99,0.82029,41.15519,0.01,0.17971,1.2455,5
135,edge_2,edge,0.87068,0.78486,32.79411,0.12932,0.21514,1.4335,5
135,edge_3,edge,0.99,0.81588,39.08746,0.01,0.18412,1.6215,5
135,edge_4,edge,0.85718,0.83135,31.57012,0.14282,0.16865,1.8095,5
135,cloud_0,cloud,0.5239,0.49436,0.0,0.4761,0.50564,0.87,5
136,access_0,access,0.40589,0.39559,0.10307,0.59411,0.60441,0.576,5
136,access_1,access,0.42659,0.38336,0.46531,0.57341,0.61664,0.576,5
136,edge_0,edge,0.80971,0.79111,26.54308,0.19029,0.20889,1.0575,5
136,edge_1,edge,0.9437,0.72997,35.76794,0.0563,0.27003,1.2455,5
136,edge_2,edge,0.84545,0.76217,30.54889,0.15455,0.23783,1.4335,5
136,edge_3,edge,0.97291,0.75505,40.23351,0.02709,0.24495,1.6215,5
136,edge_4,edge,0.80014,0.74929,26.96442,0.19986,0.25071,1.8095,5
136,cloud_0,cloud,0.47365,0.44904,0.0,0.52635,0.55096,0.87,5
137,access_0,access,0.4284,0.3935,0.49705,0.5716,0.6065,0.576,5
137,access_1,access,0.42121,0.40301,0.37126,0.57879,0.59699,0.576,5
137,edge_0,edge,0.75663,0.70408,23.9419,0.24337,0.29592,1.0575,5
137,edge_1,edge,0.8785,0.71799,33.65369,0.1215,0.28201,1.2455,5
137,edge_2,edge,0.76796,0.692,27.37036,0.23204,0.308,1.4335,5
137,edge_3,edge,0.91065,0.73069,35.02518,0.08935,0.26931,1.6215,5
137,edge_4,edge,0.77761,0.69012,27.52054,0.22239,0.30988,1.8095,5
137,cloud_0,cloud,0.5028,0.5056,0.0,0.4972,0.4944,0.87,5
138,access_0,access,0.41261,0.38938,0.22074,0.58739,0.61062,0.576,5
138,access_1,access,0.43033,0.38193,0.53074,0.56967,0.61807,0.576,5
138,edge_0,edge,0.78524,0.72351,25.70409,0.21476,0.27649,1.0575,5
138,edge_1,edge,0.93605,0.75269,37.87906,0.06395,0.24731,1.2455,5
138,edge_2,edge,0.79812,0.75378,28.20421,0.20188,0.24622,1.4335,5
138,edge_3,edge,0.88561,0.71464,36.49934,0.11439,0.28536,1.6215,5
138,edge_4,edge,0.81228,0.6896,29.05999,0.18772,0.3104,1.8095,5
138,cloud_0,cloud,0.46756,0.49117,0.0,0.53244,0.50883,0.87,5
139,access_0,access,0.42375,0.39473,0.41566,0.57625,0.60527,0.576,5
139,access_1,access,0.41346,0.39247,0.23556,0.58654,0.60753,0.576,5
139,edge_0,edge,0.71784,0.68528,20.6431,0.28216,0.31472,1.0575,5
139,edge_1,edge,0.8656,0.68932,35.46222,0.1344,0.31068,1.2455,5
139,edge_2,edge,0.724,0.70377,22.97274,0.276,0.29623,1.4335,5
139,edge_3,edge,0.85945,0.68098,31.71132,0.14055,0.31902,1.6215,5
139,edge_4,edge,0.77187,0.65552,24.98245,0.22813,0.34448,1.8095,5
139,cloud_0,cloud,0.4863,0.50475,0.0,0.5137,0.49525,0.87,5
140,access_0,access,0.41925,0.38975,0.33687,0.58075,0.61025,0.576,5
140,access_1,access,0.39849,0.38216,0.0,0.60151,0.61784,0.576,5
140,edge_0,edge,0.7595,0.69777,26.02497,0.2405,0.30223,1.0575,5
140,edge_1,edge,0.89161,0.65469,35.39949,0.10839,0.34531,1.2455,5
140,edge_2,edge,0.71538,0.67873,21.34831,0.28462,0.32127,1.4335,5
140,edge_3,edge,0.86981,0.68036,30.33574,0.13019,0.31964,1.6215,5
140,edge_4,edge,0.77598,0.65972,25.016,0.22402,0.34028,1.8095,5
140,cloud_0,cloud,0.49398,0.48736,0.0,0.50602,0.51264,0.87,5
141,access_0,access,0.40294,0.38664,0.0514,0.59706,0.61336,0.576,5
141,access_1,access,0.40726,0.39987,0.12704,0.59274,0.60013,0.576,5
141,edge_0,edge,0.75224,0.67057,23.49517,0.24776,0.32943,1.0575,5
141,edge_1,edge,0.85587,0.69576,29.72651,0.14413,0.30424,1.2455,5
141,edge_2,edge,0.70932,0.67428,21.33902,0.29068,0.32572,1.4335,5
141,edge_3,edge,0.81188,0.67905,26.65712,0.18812,0.32095,1.6215,5
141,edge_4,edge,0.73738,0.68174,21.11753,0.26262,0.31826,1.8095,5
141,cloud_0,cloud,0.48181,0.47513,0.0,0.51819,0.52487,0.87,5
142,access_0,access,0.4465,0.38571,0.81379,0.5535,0.61429,0.576,5
142,access_1,access,0.42117,0.38401,0.37044,0.57883,0.61599,0.576,5
142,edge_0,edge,0.75142,0.71069,22.73315,0.24858,0.28931,1.0575,5
142,edge_1,edge,0.88938,0.71174,35.76818,0.11062,0.28826,1.2455,5
142,edge_2,edge,0.78535,0.75702,26.50466,0.21465,0.24298,1.4335,5
142,edge_3,edge,0.90281,0.75425,34.9853,0.09719,0.24575,1.6215,5
142,edge_4,edge,0.74934,0.76,24.50046,0.25066,0.24,1.8095,5
142,cloud_0,cloud,0.48946,0.50138,0.0,0.51054,0.49862,0.87,5
143,access_0,access,0.42668,0.37684,0.46695,0.57332,0.62316,0.576,5
143,access_1,access,0.4198,0.37837,0.34651,0.5802,0.62163,0.576,5
143,edge_0,edge,0.74315,0.74238,23.64337,0.25685,0.25762,1.0575,5
143,edge_1,edge,0.81057,0.69222,28.26544,0.18943,0.30778,1.2455,5
143,edge_2,edge,0.75846,0.68987,23.73051,0.24154,0.31013,1.4335,5
143,edge_3,edge,0.90243,0.70076,35.1248,0.09757,0.29924,1.6215,5
143,edge_4,edge,0.78276,0.71162,26.29107,0.21724,0.28838,1.8095,5
143,cloud_0,cloud,0.4459,0.49033,0.0,0.5541,0.50967,0.87,5
144,access_0,access,0.41748,0.38689,0.30591,0.58252,0.61311,0.576,5
144,access_1,access,0.40984,0.3829,0.17228,0.59016,0.6171,0.576,5
144,edge_0,edge,0.66386,0.67756,17.61694,0.33614,0.32244,1.0575,5
144,edge_1,edge,0.8349,0.65437,30.37366,0.1651,0.34563,1.2455,5
144,edge_2,edge,0.75396,0.66737,24.8762,0.24604,0.33263,1.4335,5
144,edge_3,edge,0.83725,0.69882,31.63723,0.16275,0.30118,1.6215,5
144,edge_4,edge,0.72792,0.67498,21.00033,0.27208,0.32502,1.8095,5
144,cloud_0,cloud,0.45115,0.50072,0.0,0.54885,0.49928,0.87,5
145,access_0,access,0.27554,0.27606,0.0,0.72446,0.72394,0.36,5
145,access_1,access,0.30231,0.27675,0.0,0.69769,0.72325,0.36,5
145,edge_0,edge,0.33748,0.38724,0.0,0.66252,0.61276,0.45,5
145,edge_1,edge,0.34557,0.37855,0.0,0.65443,0.62145,0.53,5
145,edge_2,edge,0.33721,0.39003,0.0,0.66279,0.60997,0.61,5
145,edge_3,edge,0.36796,0.39485,0.0,0.63204,0.60515,0.69,5
145,edge_4,edge,0.34663,0.33838,0.0,0.65337,0.66162,0.77,5
145,cloud_0,cloud,0.38276,0.4496,0.0,0.61724,0.5504,0.6,5
146,access_0,access,0.28342,0.28393,0.0,0.71658,0.71607,0.36,5
146,access_1,access,0.27234,0.2754,0.0,0.72766,0.7246,0.36,5
146,edge_0,edge,0.30618,0.30802,0.0,0.69382,0.69198,0.45,5
146,edge_1,edge,0.27832,0.34261,0.0,0.72168,0.65739,0.53,5
146,edge_2,edge,0.29499,0.34285,0.0,0.70501,0.65715,0.61,5
146,edge_3,edge,0.34631,0.35511,0.0,0.65369,0.64489,0.69,5
146,edge_4,edge,0.30257,0.34129,0.0,0.69743,0.65871,0.77,5
146,cloud_0,cloud,0.40476,0.46608,0.0,0.59524,0.53392,0.6,5
147,access_0,access,0.27419,0.30064,0.0,0.72581,0.69936,0.36,5
147,access_1,access,0.2939,0.26808,0.0,0.7061,0.73192,0.36,5
147,edge_0,edge,0.37414,0.35195,0.0,0.62586,0.64805,0.45,5
147,edge_1,edge,0.3239,0.35649,0.0,0.6761,0.64351,0.53,5
147,edge_2,edge,0.32329,0.33752,0.0,0.67671,0.66248,0.61,5
147,edge_3,edge,0.35295,0.30855,0.0,0.64705,0.69145,0.69,5
147,edge_4,edge,0.28786,0.32789,0.0,0.71214,0.67211,0.77,5
147,cloud_0,cloud,0.40433,0.43278,0.0,0.59567,0.56722,0.6,5
148,access_0,access,0.29346,0.28245,0.0,0.70654,0.71755,0.36,5
148,access_1,access,0.28764,0.27999,0.0,0.71236,0.72001,0.36,5
148,edge_0,edge,0.23529,0.33407,0.0,0.76471,0.66593,0.45,5
148,edge_1,edge,0.31388,0.33263,0.0,0.68612,0.66737,0.53,5
148,edge_2,edge,0.29036,0.3152,0.0,0.70964,0.6848,0.61,5
148,edge_3,edge,0.26411,0.35143,0.0,0.73589,0.64857,0.69,5
148,edge_4,edge,0.25091,0.30365,0.0,0.74909,0.69635,0.77,5
148,cloud_0,cloud,0.40641,0.43074,0.0,0.59359,0.56926,0.6,5
149,access_0,access,0.27676,0.28051,0.0,0.72324,0.71949,0.36,5
149,access_1,access,0.28517,0.27942,0.0,0.71483,0.72058,0.36,5
149,edge_0,edge,0.31627,0.35465,0.0,0.68373,0.64535,0.45,5
149,edge_1,edge,0.30455,0.35034,0.0,0.69545,0.64966,0.53,5
149,edge_2,edge,0.32217,0.32596,0.0,0.67783,0.67404,0.61,5
149,edge_3,edge,0.36387,0.31655,0.0,0.63613,0.68345,0.69,5
149,edge_4,edge,0.30633,0.34105,0.0,0.69367,0.65895,0.77,5
149,cloud_0,cloud,0.39555,0.42849,0.0,0.60445,0.57151,0.6,5
150,access_0,access,0.25847,0.29387,0.0,0.74153,0.70613,0.36,5
150,access_1,access,0.26587,0.26254,0.0,0.73413,0.73746,0.36,5
150,edge_0,edge,0.32356,0.32889,0.0,0.67644,0.67111,0.45,5
150,edge_1,edge,0.29393,0.30126,0.0,0.70607,0.69874,0.53,5
150,edge_2,edge,0.32151,0.32382,0.0,0.67849,0.67618,0.61,5
150,edge_3,edge,0.30151,0.28211,0.0,0.69849,0.71789,0.69,5
150,edge_4,edge,0.26586,0.32173,0.0,0.73414,0.67827,0.77,5
150,cloud_0,cloud,0.38685,0.44542,0.0,0.61315,0.55458,0.6,5
151,access_0,access,0.29407,0.2734,0.0,0.70593,0.7266,0.36,5
151,access_1,access,0.26658,0.27325,0.0,0.73342,0.72675,0.36,5
151,edge_0,edge,0.33158,0.34775,0.0,0.66842,0.65225,0.45,5
151,edge_1,edge,0.35135,0.3453,0.0,0.64865,0.6547,0.53,5
151,edge_2,edge,0.28309,0.35011,0.0,0.71691,0.64989,0.61,5
151,edge_3,edge,0.28533,0.37654,0.0,0.71467,0.62346,0.69,5
151,edge_4,edge,0.34467,0.30176,0.0,0.65533,0.69824,0.77,5
151,cloud_0,cloud,0.3903,0.42368,0.0,0.6097,0.57632,0.6,5
152,access_0,access,0.269,0.28314,0.0,0.731,0.71686,0.36,5
152,access_1,access,0.28708,0.29422,0.0,0.71292,0.70578,0.36,5
152,edge_0,edge,0.40818,0.43016,0.0,0.59182,0.56984,0.45,5
152,edge_1,edge,0.38033,0.43213,0.0,0.61967,0.56787,0.53,5
152,edge_2,edge,0.40001,0.43309,0.0,0.59999,0.56691,0.61,5
152,edge_3,edge,0.4096,0.47282,0.0,0.5904,0.52718,0.69,5
152,edge_4,edge,0.40684,0.44742,0.0,0.59316,0.55258,0.77,5
152,cloud_0,cloud,0.41476,0.47127,0.0,0.58524,0.52873,0.6,5
153,access_0,access,0.2915,0.2607,0.0,0.7085,0.7393,0.36,5
153,access_1,access,0.27212,0.2874,0.0,0.72788,0.7126,0.36,5
153,edge_0,edge,0.33223,0.37798,0.0,0.66777,0.62202,0.45,5
153,edge_1,edge,0.35555,0.41378,0.0,0.64445,0.58622,0.53,5
153,edge_2,edge,0.33672,0.34734,0.0,0.66328,0.65266,0.61,5
153,edge_3,edge,0.31474,0.40947,0.0,0.68526,0.59053,0.69,5
153,edge_4,edge,0.35724,0.41178,0.0,0.64276,0.58822,0.77,5
153,cloud_0,cloud,0.41718,0.44083,0.0,0.58282,0.55917,0.6,5
154,access_0,access,0.28729,0.26839,0.0,0.71271,0.73161,0.36,5
154,access_1,access,0.28974,0.27633,0.0,0.71026,0.72367,0.36,5
154,edge_0,edge,0.3617,0.36443,0.0,0.6383,0.63557,0.45,5
154,edge_1,edge,0.36571,0.35816,0.0,0.63429,0.64184,0.53,5
154,edge_2,edge,0.34232,0.3586,0.0,0.65768,0.6414,0.61,5
154,edge_3,edge,0.33469,0.31253,0.0,0.66531,0.68747,0.69,5
154,edge_4,edge,0.37894,0.36079,0.0,0.62106,0.63921,0.77,5
154,cloud_0,cloud,0.39992,0.45257,0.0,0.60008,0.54743,0.6,5
155,access_0,access,0.28131,0.27281,0.0,0.71869,0.72719,0.36,5
155,access_1,access,0.28834,0.2976,0.0,0.71166,0.7024,0.36,5
155,edge_0,edge,0.43534,0.41588,0.0,0.56466,0.58412,0.45,5
155,edge_1,edge,0.37948,0.38167,0.0,0.62052,0.61833,0.53,5
155,edge_2,edge,0.40001,0.38476,0.0,0.59999,0.61524,0.61,5
155,edge_3,edge,0.35528,0.37531,0.0,0.64472,0.62469,0.69,5
155,edge_4,edge,0.3279,0.41246,0.0,0.6721,0.58754,0.77,5
155,cloud_0,cloud,0.41835,0.45972,0.0,0.58165,0.54028,0.6,5
156,access_0,access,0.26604,0.26386,0.0,0.73396,0.73614,0.36,5
156,access_1,access,0.28235,0.28016,0.0,0.71765,0.71984,0.36,5
156,edge_0,edge,0.44099,0.38007,0.0,0.55901,0.61993,0.45,5
156,edge_1,edge,0.39992,0.38621,0.0,0.60008,0.61379,0.53,5
156,edge_2,edge,0.40581,0.44465,0.0,0.59419,0.55535,0.61,5
156,edge_3,edge,0.34938,0.39288,0.0,0.65062,0.60712,0.69,5
156,edge_4,edge,0.43968,0.40809,0.0,0.56032,0.59191,0.77,5
156,cloud_0,cloud,0.41204,0.44822,0.0,0.58796,0.55178,0.6,5
157,access_0,access,0.27903,0.28345,0.0,0.72097,0.71655,0.36,5
157,access_1,access,0.2571,0.28435,0.0,0.7429,0.71565,0.36,5
157,edge_0,edge,0.43699,0.45975,0.0,0.56301,0.54025,0.45,5
157,edge_1,edge,0.42192,0.39062,0.0,0.57808,0.60938,0.53,5
157,edge_2,edge,0.40538,0.4016,0.0,0.59462,0.5984,0.61,5
157,edge_3,edge,0.41777,0.41596,0.0,0.58223,0.58404,0.69,5
157,edge_4,edge,0.41409,0.39075,0.0,0.58591,0.60925,0.77,5
157,cloud_0,cloud,0.42183,0.44629,0.0,0.57817,0.55371,0.6,5
158,access_0,access,0.27752,0.27158,0.0,0.72248,0.72842,0.36,5
158,access_1,access,0.27143,0.30758,0.0,0.72857,0.69242,0.36,5
158,edge_0,edge,0.38912,0.40564,0.0,0.61088,0.59436,0.45,5
158,edge_1,edge,0.409,0.39604,0.0,0.591,0.60396,0.53,5
158,edge_2,edge,0.41011,0.39428,0.0,0.58989,0.60572,0.61,5
158,edge_3,edge,0.38864,0.39306,0.0,0.61136,0.60694,0.69,5
158,edge_4,edge,0.35577,0.39601,0.0,0.64423,0.60399,0.77,5
158,cloud_0,cloud,0.42827,0.45643,0.0,0.57173,0.54357,0.6,5
159,access_0,access,0.28646,0.26912,0.0,0.71354,0.73088,0.36,5
159,access_1,access,0.26406,0.27973,0.0,0.73594,0.72027,0.36,5
159,edge_0,edge,0.44222,0.44819,0.0,0.55778,0.55181,0.45,5
159,edge_1,edge,0.45246,0.43838,0.0,0.54754,0.56162,0.53,5
159,edge_2,edge,0.41282,0.45411,0.0,0.58718,0.54589,0.61,5
159,edge_3,edge,0.47015,0.43611,0.0,0.52985,0.56389,0.69,5
159,edge_4,edge,0.43694,0.44571,0.0,0.56306,0.55429,0.77,5
159,cloud_0,cloud,0.40837,0.44535,0.0,0.59163,0.55465,0.6,5
160,access_0,access,0.27377,0.29621,0.0,0.72623,0.70379,0.36,5
160,access_1,access,0.27839,0.27438,0.0,0.72161,0.72562,0.36,5
160,edge_0,edge,0.45493,0.46405,0.0,0.54507,0.53595,0.45,5
160,edge_1,edge,0.43851,0.5026,0.0,0.56149,0.4974,0.53,5
160,edge_2,edge,0.50602,0.45851,0.0,0.49398,0.54149,0.61,5
160,edge_3,edge,0.51096,0.47254,2.68703,0.48904,0.52746,0.69,5
160,edge_4,edge,0.46087,0.46677,0.0,0.53913,0.53323,0.77,5
160,cloud_0,cloud,0.41811,0.44991,0.0,0.58189,0.55009,0.6,5
161,access_0,access,0.28953,0.28827,0.0,0.71047,0.71173,0.36,5
161,access_1,access,0.2814,0.28442,0.0,0.7186,0.71558,0.36,5
161,edge_0,edge,0.4955,0.46097,0.0,0.5045,0.53903,0.45,5
161,edge_1,edge,0.44475,0.48119,0.0,0.55525,0.51881,0.53,5
161,edge_2,edge,0.41282,0.48849,0.0,0.58718,0.51151,0.61,5
161,edge_3,edge,0.46408,0.49266,0.0,0.53592,0.50734,0.69,5
161,edge_4,edge,0.43761,0.46855,0.0,0.56239,0.53145,0.77,5
161,cloud_0,cloud,0.41679,0.47902,0.0,0.58321,0.52098,0.6,5
162,access_0,access,0.28561,0.28059,0.0,0.71439,0.71941,0.36,5
162,access_1,access,0.28182,0.29885,0.0,0.71818,0.70115,0.36,5
162,edge_0,edge,0.42245,0.42171,0.0,0.57755,0.57829,0.45,5
162,edge_1,edge,0.45444,0.42018,0.0,0.54556,0.57982,0.53,5
162,edge_2,edge,0.45047,0.44817,0.0,0.54953,0.55183,0.61,5
162,edge_3,edge,0.46716,0.45557,0.0,0.53284,0.54443,0.69,5
162,edge_4,edge,0.46379,0.4615,0.0,0.53621,0.5385,0.77,5
162,cloud_0,cloud,0.41745,0.4614,0.0,0.58255,0.5386,0.6,5
163,access_0,access,0.2878,0.28091,0.0,0.7122,0.71909,0.36,5
163,access_1,access,0.28563,0.29974,0.0,0.71437,0.70026,0.36,5
163,edge_0,edge,0.51631,0.54931,0.93669,0.48369,0.45069,0.45,5
163,edge_1,edge,0.53671,0.52462,0.52409,0.46329,0.47538,0.53,5
163,edge_2,edge,0.54213,0.51428,3.17676,0.45787,0.48572,0.61,5
163,edge_3,edge,0.52506,0.51549,2.93404,0.47494,0.48451,0.69,5
163,edge_4,edge,0.53129,0.52012,2.62256,0.46871,0.47988,0.77,5
163,cloud_0,cloud,0.41762,0.46257,0.0,0.58238,0.53743,0.6,5
164,access_0,access,0.28283,0.27622,0.0,0.71717,0.72378,0.36,5
164,access_1,access,0.27824,0.27168,0.0,0.72176,0.72832,0.36,5
164,edge_0,edge,0.50188,0.52855,0.0,0.49812,0.47145,0.45,5
164,edge_1,edge,0.56497,0.54696,3.6091,0.43503,0.45304,0.53,5
164,edge_2,edge,0.51806,0.56067,1.89209,0.48194,0.43933,0.61,5
164,edge_3,edge,0.51755,0.55778,0.71951,0.48245,0.44222,0.69,5
164,edge_4,edge,0.53145,0.57526,1.71794,0.46855,0.42474,0.77,5
164,cloud_0,cloud,0.43118,0.5015,0.0,0.56882,0.4985,0.6,5
165,access_0,access,0.38031,0.35335,0.0,0.61969,0.64665,0.496,5
165,access_1,access,0.36914,0.34011,0.0,0.63086,0.65989,0.496,5
165,edge_0,edge,0.74677,0.72586,22.70182,0.25323,0.27414,0.8325,5
165,edge_1,edge,0.85825,0.73752,27.83306,0.14175,0.26248,0.9805,5
165,edge_2,edge,0.75854,0.7397,22.88137,0.24146,0.2603,1.1285,5
165,edge_3,edge,0.88341,0.76463,28.26798,0.11659,0.23537,1.2765,5
165,edge_4,edge,0.78402,0.74293,22.68302,0.21598,0.25707,1.4245,5
165,cloud_0,cloud,0.45819,0.51193,0.0,0.54181,0.48807,0.77,5
166,access_0,access,0.35243,0.3442,0.0,0.64757,0.6558,0.496,5
166,access_1,access,0.35752,0.34634,0.0,0.64248,0.65366,0.496,5
166,edge_0,edge,0.84656,0.74389,26.70334,0.15344,0.25611,0.8325,5
166,edge_1,edge,0.96318,0.77559,35.94872,0.03682,0.22441,0.9805,5
166,edge_2,edge,0.762,0.75551,21.51889,0.238,0.24449,1.1285,5
166,edge_3,edge,0.90886,0.77983,33.54824,0.09114,0.22017,1.2765,5
166,edge_4,edge,0.83021,0.75989,26.5785,0.16979,0.24011,1.4245,5
166,cloud_0,cloud,0.46694,0.49007,0.0,0.53306,0.50993,0.77,5
167,access_0,access,0.35628,0.35166,0.0,0.64372,0.64834,0.496,5
167,access_1,access,0.36088,0.35243,0.0,0.63912,0.64757,0.496,5
167,edge_0,edge,0.79091,0.71922,25.94489,0.20909,0.28078,0.8325,5
167,edge_1,edge,0.94864,0.70347,34.31681,0.05136,0.29653,0.9805,5
167,edge_2,edge,0.78258,0.71443,24.79554,0.21742,0.28557,1.1285,5
167,edge_3,edge,0.95494,0.71823,37.49556,0.04506,0.28177,1.2765,5
167,edge_4,edge,0.79882,0.70318,23.95486,0.20118,0.29682,1.4245,5
167,cloud_0,cloud,0.49398,0.50253,0.0,0.50602,0.49747,0.77,5
168,access_0,access,0.35216,0.349,0.0,0.64784,0.651,0.496,5
168,access_1,access,0.35665,0.35482,0.0,0.64335,0.64518,0.496,5
168,edge_0,edge,0.84192,0.76727,27.20903,0.15808,0.23273,0.8325,5
168,edge_1,edge,0.95548,0.79871,35.29544,0.04452,0.20129,0.9805,5
168,edge_2,edge,0.81589,0.77043,25.96348,0.18411,0.22957,1.1285,5
168,edge_3,edge,0.95898,0.78222,36.09038,0.04102,0.21778,1.2765,5
168,edge_4,edge,0.80611,0.79535,25.24415,0.19389,0.20465,1.4245,5
168,cloud_0,cloud,0.48455,0.48615,0.0,0.51545,0.51385,0.77,5
169,access_0,access,0.35585,0.36327,0.0,0.64415,0.63673,0.496,5
169,access_1,access,0.34924,0.33116,0.0,0.65076,0.66884,0.496,5
169,edge_0,edge,0.799,0.74487,25.60249,0.201,0.25513,0.8325,5
169,edge_1,edge,0.92863,0.74181,30.97122,0.07137,0.25819,0.9805,5
169,edge_2,edge,0.77407,0.75361,23.24893,0.22593,0.24639,1.1285,5
169,edge_3,edge,0.89708,0.73085,32.8368,0.10292,0.26915,1.2765,5
169,edge_4,edge,0.84483,0.75193,29.34308,0.15517,0.24807,1.4245,5
169,cloud_0,cloud,0.4846,0.47651,0.0,0.5154,0.52349,0.77,5
170,access_0,access,0.35868,0.35174,0.0,0.64132,0.64826,0.496,5
170,access_1,access,0.36338,0.341,0.0,0.63662,0.659,0.496,5
170,edge_0,edge,0.85005,0.7615,29.23679,0.14995,0.2385,0.8325,5
170,edge_1,edge,0.94641,0.77985,35.68118,0.05359,0.22015,0.9805,5
170,edge_2,edge,0.83647,0.83181,29.12141,0.16353,0.16819,1.1285,5
170,edge_3,edge,0.94186,0.79148,32.94625,0.05814,0.20852,1.2765,5
170,edge_4,edge,0.81416,0.7983,27.4897,0.18584,0.2017,1.4245,5
170,cloud_0,cloud,0.49699,0.505,0.0,0.50301,0.495,0.77,5
171,access_0,access,0.34633,0.3541,0.0,0.65367,0.6459,0.496,5
171,access_1,access,0.35263,0.33564,0.0,0.64737,0.66436,0.496,5
171,edge_0,edge,0.73601,0.7164,20.82016,0.26399,0.2836,0.8325,5
171,edge_1,edge,0.90423,0.73961,30.16964,0.09577,0.26039,0.9805,5
171,edge_2,edge,0.82298,0.7436,26.62548,0.17702,0.2564,1.1285,5
171,edge_3,edge,0.91079,0.74376,31.78861,0.08921,0.25624,1.2765,5
171,edge_4,edge,0.84639,0.7563,28.24247,0.15361,0.2437,1.4245,5
171,cloud_0,cloud,0.49369,0.46961,0.0,0.50631,0.53039,0.77,5
172,access_0,access,0.3669,0.34607,0.0,0.6331,0.65393,0.496,5
172,access_1,access,0.36433,0.34036,0.0,0.63567,0.65964,0.496,5
172,edge_0,edge,0.86782,0.80548,31.13919,0.13218,0.19452,0.8325,5
172,edge_1,edge,0.97377,0.81185,36.90225,0.02623,0.18815,0.9805,5
172,edge_2,edge,0.83387,0.7573,27.30698,0.16613,0.2427,1.1285,5
172,edge_3,edge,0.97903,0.78603,35.58064,0.02097,0.21397,1.2765,5
172,edge_4,edge,0.88433,0.80357,29.95486,0.11567,0.19643,1.4245,5
