time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,node_id,node_type,cpu_util,mem_util,queue_len,available_cpu,available_mem,request_load_on_node,node_degree
81,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38504,0.46139,0.0,0.61496,0.53861,0.54936,3
82,normal,-1,0.0,,,-1,-1,access_0,access,0.211,0.26633,0.0,0.789,0.73367,0.30814,2
82,normal,-1,0.0,,,-1,-1,access_1,access,0.21806,0.2669,0.0,0.78194,0.7331,0.30814,2
82,mixed,53,0.42058,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.4935,0.51807,9.45372,0.5065,0.48193,1.00216,4
82,mixed,55,0.4343,edge_1,access_0-edge_1,1,0,edge_1,edge,0.65735,0.59802,21.91604,0.34265,0.40198,1.31583,3
82,burst,36,0.27819,edge_2,access_1-edge_2,1,0,edge_2,edge,0.56237,0.537,8.1095,0.43763,0.463,1.38307,4
82,burst,32,0.25463,edge_3,access_1-edge_3,1,0,edge_3,edge,0.52621,0.53036,6.28859,0.47379,0.46964,1.37883,3
82,mixed,58,0.339,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.49133,0.54445,8.48902,0.50867,0.45555,0.98748,3
82,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37601,0.46278,0.0,0.62399,0.53722,0.54517,3
83,normal,-1,0.0,,,-1,-1,access_0,access,0.22382,0.25503,0.0,0.77618,0.74497,0.30436,2
83,normal,-1,0.0,,,-1,-1,access_1,access,0.23602,0.2488,0.0,0.76398,0.7512,0.30436,2
83,mixed,53,0.42058,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.58486,0.5684,16.48891,0.41514,0.4316,1.31336,4
83,mixed,55,0.4343,edge_1,access_0-edge_1,1,0,edge_1,edge,0.58787,0.53723,18.71306,0.41213,0.46277,1.17011,3
83,burst,36,0.27819,edge_2,access_1-edge_2,1,0,edge_2,edge,0.51979,0.51689,5.98241,0.48021,0.48311,0.99512,4
83,burst,32,0.25463,edge_3,access_1-edge_3,1,0,edge_3,edge,0.37798,0.48148,0.0,0.62202,0.51852,0.82835,3
83,mixed,58,0.339,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.62643,0.61189,16.63819,0.37357,0.38811,1.38084,3
83,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40413,0.44885,0.0,0.59587,0.55115,0.54045,3
84,normal,-1,0.0,,,-1,-1,access_0,access,0.22738,0.25711,0.0,0.77262,0.74289,0.30044,2
84,normal,-1,0.0,,,-1,-1,access_1,access,0.22523,0.24393,0.0,0.77477,0.75607,0.30044,2
84,mixed,53,0.42058,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.54769,0.54349,12.62055,0.45231,0.45651,1.16764,4
84,normal,-1,0.0,,,-1,-1,edge_1,edge,0.34994,0.44186,0.0,0.65006,0.55814,0.67499,3
84,burst,36,0.27819,edge_2,access_1-edge_2,1,0,edge_2,edge,0.45862,0.50957,0.67682,0.54138,0.49043,0.83259,4
84,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35248,0.45424,0.0,0.64752,0.54576,0.67499,3
84,mixed,58,0.339,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.56592,0.55614,15.94379,0.43408,0.44386,1.24423,3
84,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37613,0.48244,0.0,0.62387,0.51756,0.53555,3
85,normal,-1,0.0,,,-1,-1,access_0,access,0.22365,0.2448,0.0,0.77635,0.7552,0.29666,2
85,normal,-1,0.0,,,-1,-1,access_1,access,0.22061,0.24451,0.0,0.77939,0.75549,0.29666,2
85,mixed,57,0.38824,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.59416,0.55392,17.48199,0.40584,0.44608,1.38971,4
85,normal,-1,0.0,,,-1,-1,edge_1,edge,0.36067,0.45922,0.0,0.63933,0.54078,0.66436,3
85,link_congestion,45,0.32345,edge_2,edge_1-edge_2,2,1,edge_2,edge,0.49685,0.53521,3.13047,0.50315,0.46479,0.83547,4
85,normal,-1,0.0,,,-1,-1,edge_3,edge,0.3558,0.44077,0.0,0.6442,0.55923,0.66436,3
85,mixed,58,0.339,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.55982,0.56886,12.40219,0.44018,0.43114,1.15295,3
85,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.36984,0.46692,0.0,0.63016,0.53308,0.53083,3
86,normal,-1,0.0,,,-1,-1,access_0,access,0.21964,0.25138,0.0,0.78036,0.74862,0.29331,2
86,normal,-1,0.0,,,-1,-1,access_1,access,0.21939,0.25007,0.0,0.78061,0.74993,0.29331,2
86,mixed,57,0.38824,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.60057,0.583,17.46286,0.39943,0.417,1.25309,4
86,normal,-1,0.0,,,-1,-1,edge_1,edge,0.37202,0.4519,0.0,0.62798,0.5481,0.65494,3
86,link_congestion,45,0.32345,edge_2,edge_1-edge_2,2,1,edge_2,edge,0.51064,0.55272,4.31807,0.48936,0.44728,0.83547,4
86,normal,-1,0.0,,,-1,-1,edge_3,edge,0.3337,0.42473,0.0,0.6663,0.57527,0.65494,3
86,node_overload,38,0.30215,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.47752,0.49006,14.25591,0.52248,0.50994,0.82489,3
86,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.36993,0.46366,0.0,0.63007,0.53634,0.52664,3
87,normal,-1,0.0,,,-1,-1,access_0,access,0.22691,0.24012,0.0,0.77309,0.75988,0.29064,2
87,normal,-1,0.0,,,-1,-1,access_1,access,0.20279,0.25906,0.0,0.79721,0.74094,0.29064,2
87,mixed,57,0.38824,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.54632,0.54049,13.42088,0.45368,0.45951,1.16182,4
87,mixed,51,0.29608,edge_1,access_0-edge_1,1,0,edge_1,edge,0.50388,0.55879,9.3036,0.49612,0.44121,0.97975,3
87,link_congestion,45,0.32345,edge_2,edge_1-edge_2,2,1,edge_2,edge,0.48994,0.53067,3.86024,0.51006,0.46933,0.83547,4
87,normal,-1,0.0,,,-1,-1,edge_3,edge,0.3559,0.45062,0.0,0.6441,0.54938,0.64741,3
87,node_overload,38,0.30215,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.55171,0.52596,19.82396,0.44829,0.47404,0.88789,3
87,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.36129,0.44092,0.0,0.63871,0.55908,0.52329,3
88,normal,-1,0.0,,,-1,-1,access_0,access,0.22643,0.24772,0.0,0.77357,0.75228,0.28883,2
88,normal,-1,0.0,,,-1,-1,access_1,access,0.20432,0.25431,0.0,0.79568,0.74569,0.28883,2
88,node_overload,41,0.28607,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.5337,0.53358,17.04148,0.4663,0.46642,0.87655,4
88,mixed,51,0.29608,edge_1,access_0-edge_1,1,0,edge_1,edge,0.56713,0.4946,13.15985,0.43287,0.5054,1.35137,3
88,mixed,56,0.2769,edge_2,edge_1-edge_2,2,1,edge_2,edge,0.56924,0.55284,12.0515,0.43076,0.44716,1.14177,4
88,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36327,0.42778,0.0,0.63673,0.57222,0.64234,3
88,node_overload,38,0.30215,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.52581,0.51973,18.98266,0.47419,0.48027,0.82489,3
88,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37739,0.45451,0.0,0.62261,0.54549,0.52104,3
89,normal,-1,0.0,,,-1,-1,access_0,access,0.19952,0.23879,0.0,0.80048,0.76121,0.28803,2
89,normal,-1,0.0,,,-1,-1,access_1,access,0.21715,0.24563,0.0,0.78285,0.75437,0.28803,2
89,mixed,61,0.29832,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.46223,0.5149,5.66022,0.53777,0.4851,0.98016,4
89,mixed,51,0.29608,edge_1,access_0-edge_1,1,0,edge_1,edge,0.5696,0.52395,15.7033,0.4304,0.47605,1.29095,3
89,link_congestion,48,0.24878,edge_2,access_1-edge_2,1,0,edge_2,edge,0.45793,0.48488,0.67145,0.54207,0.51512,0.82203,4
89,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36396,0.45193,0.0,0.63604,0.54807,0.64009,3
89,node_overload,38,0.30215,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.54682,0.54441,19.80947,0.45318,0.45559,0.76189,3
89,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.36519,0.46562,0.0,0.63481,0.53438,0.52004,3
90,normal,-1,0.0,,,-1,-1,access_0,access,0.211,0.25242,0.0,0.789,0.74758,0.2883,2
90,normal,-1,0.0,,,-1,-1,access_1,access,0.21366,0.2644,0.0,0.78634,0.7356,0.2883,2
90,mixed,61,0.29832,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.57327,0.53908,13.26836,0.42673,0.46092,1.37352,4
90,mixed,51,0.29608,edge_1,access_0-edge_1,1,0,edge_1,edge,0.59209,0.5733,13.85757,0.40791,0.4267,1.20199,3
90,link_congestion,48,0.24878,edge_2,access_1-edge_2,1,0,edge_2,edge,0.45258,0.48524,2.81417,0.54742,0.51476,0.76578,4
90,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35641,0.44557,0.0,0.64359,0.55443,0.64085,3
90,node_overload,38,0.30215,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.48271,0.49846,14.05228,0.51729,0.50154,0.82489,3
90,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37586,0.47623,0.0,0.62414,0.52377,0.52038,3
91,normal,-1,0.0,,,-1,-1,access_0,access,0.21254,0.24099,0.0,0.78746,0.75901,0.28961,2
91,normal,-1,0.0,,,-1,-1,access_1,access,0.2133,0.25903,0.0,0.7867,0.74097,0.28961,2
91,mixed,61,0.29832,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.55015,0.56199,11.16047,0.44985,0.43801,1.23691,4
91,mixed,51,0.29608,edge_1,access_0-edge_1,1,0,edge_1,edge,0.53807,0.50666,10.70734,0.46193,0.49334,1.14523,3
91,link_congestion,44,0.33698,edge_2,access_1-edge_2,1,0,edge_2,edge,0.46998,0.5444,2.83958,0.53002,0.4556,0.83791,4
91,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35337,0.45488,0.0,0.64663,0.54512,0.64454,3
91,normal,-1,0.0,,,-1,-1,edge_4,edge,0.38301,0.46535,0.0,0.61699,0.53465,0.64454,3
91,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39396,0.45052,0.0,0.60604,0.54948,0.52202,3
92,normal,-1,0.0,,,-1,-1,access_0,access,0.22037,0.24625,0.0,0.77963,0.75375,0.29188,2
92,normal,-1,0.0,,,-1,-1,access_1,access,0.22766,0.26202,0.0,0.77234,0.73798,0.29188,2
92,mixed,61,0.29832,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.5094,0.52628,9.04689,0.4906,0.47372,1.14563,4
92,burst,33,0.27667,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.45729,0.46306,2.48452,0.54271,0.53694,1.07585,3
92,link_congestion,44,0.33698,edge_2,access_1-edge_2,1,0,edge_2,edge,0.48358,0.50077,3.41872,0.51642,0.49923,0.88662,4
92,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35102,0.43376,0.0,0.64898,0.56624,0.6509,3
92,burst,35,0.27119,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.4104,0.47008,0.0,0.5896,0.52992,0.83133,3
92,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37078,0.44277,0.0,0.62922,0.55723,0.52484,3
93,normal,-1,0.0,,,-1,-1,access_0,access,0.22694,0.2487,0.0,0.77306,0.7513,0.29492,2
93,normal,-1,0.0,,,-1,-1,access_1,access,0.21248,0.25639,0.0,0.78752,0.74361,0.29492,2
93,link_congestion,49,0.27164,edge_0,edge_0-edge_1,2,1,edge_0,edge,0.3683,0.45359,0.0,0.6317,0.54641,0.82614,4
93,burst,33,0.27667,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.54987,0.53204,7.23865,0.45013,0.46796,1.3828,3
93,link_congestion,44,0.33698,edge_2,access_1-edge_2,1,0,edge_2,edge,0.52641,0.51534,5.82615,0.47359,0.48466,0.78919,4
93,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34704,0.43949,0.0,0.65296,0.56051,0.65946,3
93,burst,35,0.27119,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.48352,0.52362,1.82539,0.51648,0.47638,1.07486,3
93,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38887,0.45215,0.0,0.61113,0.54785,0.52865,3
94,normal,-1,0.0,,,-1,-1,access_0,access,0.22771,0.2533,0.0,0.77229,0.7467,0.29851,2
94,normal,-1,0.0,,,-1,-1,access_1,access,0.22011,0.24309,0.0,0.77989,0.75691,0.29851,2
94,link_congestion,49,0.27164,edge_0,edge_0-edge_1,2,1,edge_0,edge,0.45041,0.51158,0.27277,0.54959,0.48842,0.87486,4
94,burst,33,0.27667,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.46145,0.5164,1.32929,0.53855,0.4836,0.99485,3
94,link_congestion,44,0.33698,edge_2,access_1-edge_2,1,0,edge_2,edge,0.47546,0.5041,2.88817,0.52454,0.4959,0.83791,4
94,normal,-1,0.0,,,-1,-1,edge_3,edge,0.32751,0.42217,0.0,0.67249,0.57783,0.66957,3
94,burst,35,0.27119,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.53982,0.54214,5.46485,0.46018,0.45786,1.38181,3
94,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39147,0.46734,0.0,0.60853,0.53266,0.53314,3
95,normal,-1,0.0,,,-1,-1,access_0,access,0.20935,0.2667,0.0,0.79065,0.7333,0.3024,2
95,normal,-1,0.0,,,-1,-1,access_1,access,0.22963,0.24528,0.0,0.77037,0.75472,0.3024,2
95,link_congestion,49,0.27164,edge_0,edge_0-edge_1,2,1,edge_0,edge,0.41532,0.45864,0.2327,0.58468,0.54136,0.77743,4
95,burst,33,0.27667,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.41409,0.4516,0.0,0.58591,0.5484,0.83232,3
95,normal,-1,0.0,,,-1,-1,edge_2,edge,0.3861,0.45307,0.0,0.6139,0.54693,0.6805,4
95,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34954,0.4293,0.0,0.65046,0.5707,0.6805,3
95,burst,35,0.27119,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.47216,0.49359,2.31761,0.52784,0.50641,0.99386,3
95,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39082,0.46235,0.0,0.60918,0.53765,0.538,3
96,normal,-1,0.0,,,-1,-1,access_0,access,0.20872,0.24469,0.0,0.79128,0.75531,0.3024,2
96,normal,-1,0.0,,,-1,-1,access_1,access,0.22324,0.26128,0.0,0.77676,0.73872,0.3024,2
96,link_congestion,49,0.27164,edge_0,edge_0-edge_1,2,1,edge_0,edge,0.40296,0.45092,0.0,0.59704,0.54908,0.82614,4
96,normal,-1,0.0,,,-1,-1,edge_1,edge,0.37438,0.4392,0.0,0.62562,0.5608,0.6805,3
96,normal,-1,0.0,,,-1,-1,edge_2,edge,0.42488,0.48226,0.0,0.57512,0.51774,0.6805,4
96,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36674,0.45745,0.0,0.63326,0.54255,0.6805,3
96,burst,35,0.27119,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.43802,0.46846,0.95728,0.56198,0.53154,0.83133,3
96,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38925,0.47736,0.0,0.61075,0.52264,0.538,3
97,normal,-1,0.0,,,-1,-1,access_0,access,0.22073,0.25612,0.0,0.77927,0.74388,0.30629,2
97,normal,-1,0.0,,,-1,-1,access_1,access,0.20787,0.24978,0.0,0.79213,0.75022,0.30629,2
97,burst,63,0.25497,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.41996,0.50658,0.0,0.58004,0.49342,0.82841,4
97,mixed,81,0.38378,edge_1,access_0-edge_1,1,0,edge_1,edge,0.51278,0.49308,8.77523,0.48722,0.50692,0.99554,3
97,normal,-1,0.0,,,-1,-1,edge_2,edge,0.43763,0.49291,0.0,0.56237,0.50709,0.69143,4
97,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34886,0.45744,0.0,0.65114,0.54256,0.69143,3
97,node_overload,71,0.25556,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.47066,0.5063,10.3202,0.52934,0.4937,0.8165,3
97,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.3875,0.45902,0.0,0.6125,0.54098,0.54286,3
98,normal,-1,0.0,,,-1,-1,access_0,access,0.23197,0.25652,0.0,0.76803,0.74348,0.30988,2
98,normal,-1,0.0,,,-1,-1,access_1,access,0.23033,0.26234,0.0,0.76967,0.73766,0.30988,2
98,node_overload,70,0.23457,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.42037,0.48166,7.63283,0.57963,0.51834,0.81272,4
98,mixed,81,0.38378,edge_1,access_0-edge_1,1,0,edge_1,edge,0.68044,0.61826,20.04804,0.31956,0.38174,1.36716,3
98,link_congestion,78,0.39612,edge_2,access_1-edge_2,1,0,edge_2,edge,0.47936,0.50322,4.16865,0.52064,0.49678,0.84855,4
98,normal,-1,0.0,,,-1,-1,edge_3,edge,0.37317,0.44152,0.0,0.62683,0.55848,0.70154,3
98,node_overload,71,0.25556,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.47928,0.48963,13.19187,0.52072,0.51037,0.8795,3
98,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39578,0.45864,0.0,0.60422,0.54136,0.54735,3
99,normal,-1,0.0,,,-1,-1,access_0,access,0.22565,0.25681,0.0,0.77435,0.74319,0.31292,2
99,normal,-1,0.0,,,-1,-1,access_1,access,0.22706,0.2364,0.0,0.77294,0.7636,0.31292,2
99,link_congestion,76,0.29824,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.43171,0.45687,0.47347,0.56829,0.54313,0.83093,4
99,mixed,81,0.38378,edge_1,access_0-edge_1,1,0,edge_1,edge,0.61049,0.57579,18.11216,0.38951,0.42421,1.30673,3
99,link_congestion,78,0.39612,edge_2,access_1-edge_2,1,0,edge_2,edge,0.51953,0.55087,7.16518,0.48047,0.44913,0.84855,4
99,normal,-1,0.0,,,-1,-1,edge_3,edge,0.37832,0.46069,0.0,0.62168,0.53931,0.7101,3
99,node_overload,71,0.25556,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.50133,0.51832,15.54466,0.49867,0.48168,0.8165,3
99,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39587,0.46779,0.0,0.60413,0.53221,0.55116,3
100,normal,-1,0.0,,,-1,-1,access_0,access,0.2279,0.25787,0.0,0.7721,0.74213,0.31519,2
100,normal,-1,0.0,,,-1,-1,access_1,access,0.22881,0.25954,0.0,0.77119,0.74046,0.31519,2
100,link_congestion,76,0.29824,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.39927,0.48211,0.0,0.60073,0.51789,0.88718,4
100,mixed,81,0.38378,edge_1,access_0-edge_1,1,0,edge_1,edge,0.57213,0.55441,14.79705,0.42787,0.44559,1.21778,3
100,link_congestion,78,0.39612,edge_2,access_1-edge_2,1,0,edge_2,edge,0.47261,0.52162,2.50226,0.52739,0.47838,0.84855,4
100,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36213,0.45968,0.0,0.63787,0.54032,0.71646,3
100,node_overload,71,0.25556,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.5205,0.5478,15.61706,0.4795,0.4522,0.7535,3
100,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39094,0.50631,0.0,0.60906,0.49369,0.55398,3
101,normal,-1,0.0,,,-1,-1,access_0,access,0.23239,0.26323,0.0,0.76761,0.73677,0.3165,2
101,normal,-1,0.0,,,-1,-1,access_1,access,0.21967,0.263,0.0,0.78033,0.737,0.3165,2
101,link_congestion,76,0.29824,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.4371,0.50774,2.12261,0.5629,0.49226,0.83093,4
101,mixed,81,0.38378,edge_1,access_0-edge_1,1,0,edge_1,edge,0.58159,0.56972,13.99582,0.41841,0.43028,1.16101,3
101,link_congestion,74,0.23104,edge_2,access_1-edge_2,1,0,edge_2,edge,0.43954,0.48678,1.508,0.56046,0.51322,0.81884,4
101,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35515,0.47485,0.0,0.64485,0.52515,0.72015,3
101,node_overload,67,0.39571,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.50804,0.51641,20.7196,0.49196,0.48359,0.84173,3
101,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38244,0.48123,0.0,0.61756,0.51877,0.55562,3
102,normal,-1,0.0,,,-1,-1,access_0,access,0.23096,0.27461,0.0,0.76904,0.72539,0.31677,2
102,normal,-1,0.0,,,-1,-1,access_1,access,0.22951,0.2347,0.0,0.77049,0.7653,0.31677,2
102,mixed,83,0.32476,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.51371,0.54226,9.3228,0.48629,0.45774,0.98492,4
102,mixed,82,0.30115,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.56647,0.57523,11.89569,0.43353,0.42477,1.29186,3
102,link_congestion,74,0.23104,edge_2,access_1-edge_2,1,0,edge_2,edge,0.46849,0.48676,0.76679,0.53151,0.51324,0.81884,4
102,normal,-1,0.0,,,-1,-1,edge_3,edge,0.38534,0.46354,0.0,0.61466,0.53646,0.72091,3
102,node_overload,67,0.39571,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.56635,0.57474,24.80843,0.43365,0.42526,0.90473,3
102,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.394,0.46341,0.0,0.606,0.53659,0.55596,3
103,normal,-1,0.0,,,-1,-1,access_0,access,0.23765,0.25556,0.0,0.76235,0.74444,0.31597,2
103,normal,-1,0.0,,,-1,-1,access_1,access,0.22241,0.25817,0.0,0.77759,0.74183,0.31597,2
103,mixed,83,0.32476,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.56233,0.53967,13.46101,0.43767,0.46033,1.37828,4
103,mixed,82,0.30115,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.5393,0.53857,10.45635,0.4607,0.46143,1.14614,3
103,normal,-1,0.0,,,-1,-1,edge_2,edge,0.44386,0.49305,0.0,0.55614,0.50695,0.71866,4
103,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36378,0.44823,0.0,0.63622,0.55177,0.71866,3
103,node_overload,67,0.39571,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.55521,0.56323,23.63838,0.44479,0.43677,0.84173,3
103,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39273,0.47503,0.0,0.60727,0.52497,0.55496,3
104,normal,-1,0.0,,,-1,-1,access_0,access,0.22649,0.26308,0.0,0.77351,0.73692,0.31416,2
104,normal,-1,0.0,,,-1,-1,access_1,access,0.24492,0.24086,0.0,0.75508,0.75914,0.31416,2
104,mixed,83,0.32476,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.56339,0.55382,13.59103,0.43661,0.44618,1.24167,4
104,normal,-1,0.0,,,-1,-1,edge_1,edge,0.39902,0.45414,0.0,0.60098,0.54586,0.71359,3
104,normal,-1,0.0,,,-1,-1,edge_2,edge,0.41097,0.49479,0.0,0.58903,0.50521,0.71359,4
104,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36315,0.45732,0.0,0.63685,0.54268,0.71359,3
104,node_overload,67,0.39571,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.57387,0.54461,26.80017,0.42613,0.45539,0.77873,3
104,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38275,0.48221,0.0,0.61725,0.51779,0.55271,3
105,normal,-1,0.0,,,-1,-1,access_0,access,0.22462,0.25126,0.0,0.77538,0.74874,0.31149,2
105,normal,-1,0.0,,,-1,-1,access_1,access,0.20551,0.26638,0.0,0.79449,0.73362,0.31149,2
105,mixed,83,0.32476,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.53203,0.5382,12.05759,0.46797,0.4618,1.15039,4
105,normal,-1,0.0,,,-1,-1,edge_1,edge,0.39855,0.48705,0.0,0.60145,0.51295,0.70606,3
105,node_overload,68,0.34184,edge_2,access_1-edge_2,1,0,edge_2,edge,0.49868,0.50573,15.83273,0.50132,0.49427,0.83203,4
105,normal,-1,0.0,,,-1,-1,edge_3,edge,0.39836,0.4773,0.0,0.60164,0.5227,0.70606,3
105,node_overload,67,0.39571,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.51419,0.50618,20.45789,0.48581,0.49382,0.84173,3
105,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39583,0.48109,0.0,0.60417,0.51891,0.54936,3
106,normal,-1,0.0,,,-1,-1,access_0,access,0.22317,0.2519,0.0,0.77683,0.7481,0.30814,2
106,normal,-1,0.0,,,-1,-1,access_1,access,0.22974,0.25833,0.0,0.77026,0.74167,0.30814,2
106,link_congestion,79,0.30487,edge_0,edge_0-edge_1,2,1,edge_0,edge,0.41649,0.47124,0.0,0.58351,0.52876,0.78341,4
106,normal,-1,0.0,,,-1,-1,edge_1,edge,0.37903,0.47464,0.0,0.62097,0.52536,0.69664,3
106,node_overload,68,0.34184,edge_2,access_1-edge_2,1,0,edge_2,edge,0.59961,0.58807,23.81552,0.40039,0.41193,0.88659,4
106,normal,-1,0.0,,,-1,-1,edge_3,edge,0.3586,0.46777,0.0,0.6414,0.53223,0.69664,3
106,link_congestion,73,0.28384,edge_4,edge_3-edge_4,4,3,edge_4,edge,0.45179,0.46805,1.61911,0.54821,0.53195,0.77963,3
106,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40437,0.47169,0.0,0.59563,0.52831,0.54517,3
107,normal,-1,0.0,,,-1,-1,access_0,access,0.22377,0.24164,0.0,0.77623,0.75836,0.30436,2
107,normal,-1,0.0,,,-1,-1,access_1,access,0.22285,0.24415,0.0,0.77715,0.75585,0.30436,2
107,link_congestion,79,0.30487,edge_0,edge_0-edge_1,2,1,edge_0,edge,0.40885,0.49993,0.0,0.59115,0.50007,0.83213,4
107,normal,-1,0.0,,,-1,-1,edge_1,edge,0.34303,0.43492,0.0,0.65697,0.56508,0.68601,3
107,node_overload,68,0.34184,edge_2,access_1-edge_2,1,0,edge_2,edge,0.54999,0.54044,23.30717,0.45001,0.45956,0.77747,4
107,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35587,0.42758,0.0,0.64413,0.57242,0.68601,3
107,link_congestion,73,0.28384,edge_4,edge_3-edge_4,4,3,edge_4,edge,0.4308,0.49718,0.0,0.5692,0.50282,0.82834,3
107,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40427,0.46274,0.0,0.59573,0.53726,0.54045,3
108,normal,-1,0.0,,,-1,-1,access_0,access,0.20865,0.23899,0.0,0.79135,0.76101,0.30044,2
108,normal,-1,0.0,,,-1,-1,access_1,access,0.23357,0.25443,0.0,0.76643,0.74557,0.30044,2
108,normal,-1,0.0,,,-1,-1,edge_0,edge,0.34924,0.43001,0.0,0.65076,0.56999,0.67499,4
108,normal,-1,0.0,,,-1,-1,edge_1,edge,0.38575,0.46105,0.0,0.61425,0.53895,0.67499,3
108,burst,66,0.39854,edge_2,edge_1-edge_2,2,1,edge_2,edge,0.50613,0.5118,5.56555,0.49387,0.4882,0.85425,4
108,normal,-1,0.0,,,-1,-1,edge_3,edge,0.32122,0.43048,0.0,0.67878,0.56952,0.67499,3
108,normal,-1,0.0,,,-1,-1,edge_4,edge,0.387,0.45507,0.0,0.613,0.54493,0.67499,3
